path,text
0001024.png,Red blob creature facing right with one visible eye and small protruding front limb
0001026.png,Red blob creature facing right with a single oval eye and extended front limb
0001027.png,Red blob creature turned sideways facing right with an outstretched small front appendage
0001028.png,Red blob creature ducking or sliding low to the right with arms tucked forward
0001029.png,"Red blob creature tilted right, happily jumping with outstretched arms and smiling face"
0001030.png,"Red blob creature facing forward, smiling happily with wide eyes and outstretched arms"
0001032.png,"Red blob creature cheering forward with raised arms, wide oval eyes, and open smile"
0001033.png,"Blob creature, pink and rounded, with stubby arms, wide eyes, and open mouth"
0001034.png,"Blob creature, pink and rounded, leaping forward with raised stubby arms"
0001035.png,"Blob creature, pink and flattened horizontally, squished flat facing right"
0001036.png,"Blob creature, pink and tall, stretching upward with wide eyes and open mouth"
0001037.png,"Blob creature, pink and squat, resting low while looking upward with open eyes"
0001038.png,"Blob creature, pink and squished flat, lying horizontally with a grimacing mouth"
0001039.png,"Blob creature, pink and rounded, leaning backward with wide eyes looking upward"
0001040.png,"Blob creature, pink and rounded, facing forward with arms out and open mouth"
0001041.png,"Blob creature, pink and rounded, with outstretched arms and narrowed upward-looking eyes"
0001043.png,"Blob creature, pink and rounded from behind, holding a wooden blue-tipped cane"
0001044.png,"Blob creature, pink and rounded from behind, holding an angled wooden cane"
0001045.png,"Blob creature, pink and rounded, turning right while holding a wooden cane"
0001046.png,"Blob creature, pink and melting, crouching low with wide forward-facing eyes"
0001047.png,"Blob creature, pink and deflated, sinking downward with wide eyes and flat mouth"
0001048.png,"Blob creature, pink and partially submerged, showing only its upper head and eyes"
0001049.png,"Antenna, yellow metal, standing straight vertically with a round spherical top and base"
0001050.png,"Antenna, yellow metal, leaning slightly left with a spherical top and flat base"
0001051.png,"Antenna, yellow metal, slender and tilting left with a round spherical head"
0001052.png,"Antenna, yellow metal, curving gently to the left with a round spherical bulb"
0001053.png,"Antenna, yellow metal, slightly bent upright with a round spherical bulb and base"
0001054.png,Golden pole with a spherical ball top and flat circular base
0001055.png,Vertical golden rod featuring a spherical top ornament and wide flat base
0001056.png,"Armored warrior standing in profile holding a dark sword, with red cape"
0001057.png,"Armored warrior standing upright, wearing steel helmet, brown pants, holding downward sword"
0001059.png,Armored warrior crouching low to the ground with dark sword held horizontally
0001060.png,Armored warrior crouching while casting a burst of cyan magical sparks forward
0001061.png,"Armored warrior crouching and thrusting a dark sword forward, wearing red cape"
0001062.png,"Armored warrior leaping with raised sword over shoulder, wearing grey armor"
0001063.png,"Armored warrior running with sword raised horizontally above head, wearing red cape"
0001064.png,"Armored warrior running rightwards holding a sword down, wearing flowing red cape"
0001065.png,"Armored warrior stepping forward, holding a dark sword downward at their side"
0001066.png,"Armored warrior in combat stance, pointing a straight sword forward to left"
0001067.png,Armored warrior jumping forward with sword pointed down and cape trailing horizontally
0001068.png,"Armored warrior running forward in grey helmet, holding sword angled downward"
0001069.png,Armored warrior sprinting forward while raising a sword back over the shoulder
0001070.png,Armored warrior walking forward while pointing a dark sword straight ahead horizontally
0001071.png,"Armored warrior dashing forward with cape trailing behind, holding sword low backwards"
0001072.png,"Armored warrior running forward with sword pointed downward, red cape fluttering behind"
0001073.png,Armored warrior sprinting forward with fists clenched and red cape billowing behind
0001075.png,Armored warrior enveloped in swirling cyan energy streaks and radiating magical sparks
0001097.png,Heater shield made of polished teal metal with a dark recessed center
0001098.png,Heater shield made of teal metal with bright upper highlights and dark shading
0001099.png,Round buckler shield with a brown rim and segmented bronze metallic face
0001102.png,Heater shield crafted from teal metal featuring dark interior shading and black outline
0001103.png,Rectangular tower shield made of teal metal with a dark vertical inner recess
0001104.png,Rectangular tower shield in teal metal with grooved notches along its dark recess
0001105.png,Heater shield of teal metal emblazoned with a bold white Latin cross emblem
0001108.png,"Rectangular tower shield of teal metal featuring an arched, dark recessed right panel"
0001109.png,Heater shield made of teal metal displaying a centered white Latin cross motif
0001110.png,Heater shield of teal metal featuring a white downward dagger or inverted cross
0001112.png,Rectangular tower shield in teal metal featuring an off-center white Latin cross emblem
0001113.png,Rectangular tower shield in teal metal bearing a white inverted cross or dagger
0001114.png,Rectangular tower shield in teal metal decorated with an intricate white dragon crest
0001117.png,Rectangular tower shield in teal metal bearing a bright white cross-shaped emblem
0001118.png,Rectangular tower shield in teal metal emblazoned with an inverted white sword emblem
0001119.png,Rectangular tower shield in teal metal bearing a stylized white beast crest
0001121.png,Rectangular tower shield in vibrant blue metal with notched dark blue inner recess
0001125.png,Heater shield in blue metal displaying an off-center white downward sword emblem
0001129.png,Heater shield in bright blue metal emblazoned with a centered white Latin cross
0001130.png,Heater shield in blue metal decorated with an intricate white heraldic dragon crest
0001076.png,"Armored warrior thrusting a sword forward, wearing a grey helmet and red cape"
0001077.png,"Armored warrior crouching with a drawn sword, wearing iron armor and red cape"
0001078.png,"Armored warrior swinging a sword, producing a wide cyan slashing arc effect"
0001079.png,"Armored warrior jumping with sword raised behind, wearing helmet and flowing red cape"
0001080.png,"Armored warrior running forward with sword lowered, wearing grey armor and red cape"
0001081.png,"Armored warrior plunging downwards with sword pointed down, wearing a flowing red cape"
0001082.png,"Armored warrior striking the ground with a sword, creating cyan impact sparks"
0001083.png,"Armored warrior crouching low with sword planted into the ground, wearing red cape"
0001084.png,Armored warrior executing an upward slash with a sweeping light blue energy arc
0001085.png,"Armored warrior standing in profile with sword resting against shoulder, wearing red cape"
0001086.png,Armored warrior standing in a combat stance with sword pointing down and forward
0001087.png,"Armored warrior standing upright with sword resting over shoulder, wearing a red cape"
0001088.png,"Armored warrior dashing horizontally forward, surrounded by a light blue motion trail"
0001089.png,"Armored warrior in combat stance holding sword across body, wearing a red cape"
0001090.png,Terrain platforms featuring brown dirt slopes covered in jagged bright green grass
0001091.png,Circular saw blade emerging from a blue angled platform with green circuit markings
0001092.png,White rounded skull mask with dark eye holes and a horizontal mouth slit
0001093.png,White horned mask with two top crests and dark horizontal facial slits
0001094.png,Brown circular stone disc featuring a glowing cyan rectangular button in the center
0001096.png,Brown circular sphere enclosed by a light cyan crescent-shaped outer metallic ring
0001132.png,Blue shield emblem with a glowing white cross inside and dark borders
0001133.png,"Rectangular blue tablet with cyan border, black shadow, and white cross emblem"
0001134.png,"Rectangular blue plaque with cyan border, dark shadow, and white cross insignia"
0001136.png,"Rectangular blue plaque showing a pale stylized face, beside a vertical purple stripe"
0001137.png,"Rectangular blue tablet framed in cyan and black, featuring a white cross emblem"
0001138.png,"Rectangular blue tablet with a cyan border, dark shadow, and white cross motif"
0001139.png,Rectangular blue plaque displaying a pale stylized face inside a cyan border
0001140.png,Rounded brown rock with a fringe of small green grass blades underneath
0001141.png,Diagonal brown wooden ramp or earthen ledge lined with green grass tufts
0001142.png,Brown rounded boulder fringed with green grass along its lower shaded edge
0001143.png,Wide brown boulder with horizontal surface lines and green grass along bottom
0001144.png,Wooden rope bridge hanging across empty space toward a brown rocky cliff
0001145.png,Rounded stone platform nestled between brown earthen ledges with green grass trim
0001146.png,Brown wooden plank bridge section floating diagonally with dark weathered timber boards
0001153.png,"White mountain goat facing forward, with pale cream coat and small horns"
0001154.png,"White mountain goat standing upright facing front, with cream fur and horns"
0001155.png,"White mountain goat stepping forward, with pale shaggy fur and pointed horns"
0001156.png,"White mountain goat facing forward in a standing pose, with pale fur"
0001157.png,"White mountain goat standing in side profile, with pale fur and horns"
0001158.png,"White mountain goat walking in side profile, with pale fur and horns"
0001191.png,"Pitcher, light blue ceramic, featuring a tall neck, flared rim, and single handle"
0001192.png,"Vase, light blue ceramic, with a slender neck, flared rim, and wide base"
0001194.png,"Flask, light blue ceramic, featuring a rounded body, narrow neck, and flat base"
0001196.png,"Broken pitcher, light blue ceramic, cracked open to show a dark brown interior"
0001197.png,"Ceramic shard, light blue, forming a curved fragment with dark brown chipped edges"
0001202.png,"Broken vase neck, light blue ceramic, lying horizontally with jagged open ends"
0001204.png,"Broken bowl base, light blue ceramic, filled with dark brown dirt"
0001207.png,"Broken pot base, light blue ceramic, with flat bottom and jagged upper edges"
0001211.png,"Curved rim shard, light blue ceramic, forming a horizontal broken arch piece"
0001212.png,"Broken vase, light blue ceramic, spilling dark soil and light beige grains"
0001215.png,"Broken pot fragment, light blue ceramic, containing dark soil and spilled beige grains"
0001218.png,"Ceramic shards, light blue and triangular, surrounded by scattered pale beige grains"
0001220.png,"Broken ceramic fragment, light blue, spilling a cluster of pale beige grains"
0001222.png,"Urn, light blue ceramic, featuring two looped handles, a rounded body, and lid"
0001225.png,"Jar, light blue ceramic, with an oval tapered body and narrow ribbed opening"
0001227.png,"Pot, light blue ceramic, with a wide bulbous body, neck rim, and flat base"
0001230.png,"Broken jar, light blue ceramic, split into pieces with dark brown interior exposed"
0001231.png,"Broken pitcher, light blue ceramic, featuring a side handle and jagged chipped opening"
0001232.png,"Broken pot, light blue ceramic, with a large jagged hole revealing brown interior"
0001235.png,"Shattered pot, light blue ceramic, cracked along the top revealing dark brown inside"
0001159.png,"White goat facing left, walking forward with short horns and grey hooves"
0001160.png,"White goat facing left, standing on four legs with short curved horns"
0001161.png,"White goat facing right, stepping forward with cream fur and short horns"
0001162.png,"White goat facing right, trotting forward with legs outstretched and short horns"
0001163.png,"White goat facing right, mid-stride in a walking pose with cream fur"
0001164.png,"White goat facing right, standing upright with short horns and cream fur"
0001165.png,"White goat seen from behind, walking away with right leg lifted"
0001166.png,"White goat seen from behind, standing symmetrically on hooves with short horns"
0001167.png,"White goat seen from behind, standing with pale cream wool and horns"
0001168.png,"White goat seen from behind, walking away with left leg stepping forward"
0001169.png,Horizontal dark metal pipe segment with a central shiny white highlight streak
0001170.png,Octagonal dark grey metal ventilation grille with horizontal slats and circular inner rim
0001171.png,Rectangular silver metal ventilation grate with horizontal slats and a light grey frame
0001172.png,Ruined dark stone wall section with jagged broken edges and crumbling black bricks
0001173.png,Rectangular wooden panel with brown crosshatch pattern inside a dark grey border frame
0001174.png,Polished silver sphere with bright white specular highlights and dark grey shadows
0001180.png,Metallic chrome ball with smooth grey shading and a bright white highlight
0001186.png,Curved grey smooth horn or crescent-shaped object tapering towards the upper right
0001188.png,Light blue glass decanter with a wide triangular base and flared rim
0001190.png,Pale blue glass vase with a rounded bulbous body and narrow cylindrical neck
0001237.png,"Broken ceramic pot, large rounded light blue porcelain shard with jagged brown broken edge"
0001238.png,"Broken ceramic shard, curved light blue porcelain fragment with jagged brown edges"
0001239.png,"Broken ceramic shards, curved light blue porcelain rim fragment and a small detached chip"
0001245.png,"Broken ceramic shards, two overlapping flat bluish-grey porcelain fragments"
0001246.png,"Broken ceramic base, flat bluish-grey porcelain pot bottom with an upright broken edge"
0001248.png,"Broken ceramic shard, pointed triangular bluish-grey porcelain fragment pointing upward"
0001251.png,"Broken ceramic pot, light blue porcelain jar spilling pale grains from its jagged side"
0001254.png,"Broken ceramic mug, toppled light blue teacup with handle spilling white grains"
0001255.png,"Broken ceramic jar, light blue porcelain vessel covered in white grains with jagged rim"
0001261.png,"Ceramic tureen, light blue porcelain covered pot with two side handles and fitted lid"
0001262.png,"Ceramic jar, rounded light blue porcelain vessel with a fitted lid and narrow rim"
0001264.png,"Ceramic pot, rounded light blue porcelain jar with an open wide circular rim"
0001265.png,"Ceramic bottle, light blue porcelain vase with a bulbous body and narrow neck"
0001270.png,"Ceramic bowl, deep rounded bluish-grey porcelain dish with a flat circular base"
0001272.png,"Broken ceramic bowl, light blue porcelain cup with a jagged brown shattered upper rim"
0001275.png,"Broken ceramic pieces, shattered light blue porcelain rim and shards with brown fractures"
0001277.png,"Broken ceramic shard, curved light blue porcelain fragment with irregular jagged sides"
0001278.png,"Shallow ceramic dish, small flat grey plate surrounded by scattered white grains"
0001280.png,"Broken ceramic shard, hollow arch-shaped bluish-grey porcelain fragment"
0001282.png,"Broken ceramic shard, rounded bluish-grey porcelain fragment with a curved bottom"
0001283.png,"Broken ceramic pot, dome-shaped blue-gray shard with jagged, hollow bottom edges"
0001285.png,"Broken ceramic jug, blue-gray body with a curved handle, covered in white cobwebs"
0001288.png,"Shattered pot base, pale blue-gray ceramic bowl fragment surrounded by dusty cobwebs"
0001289.png,"Broken ceramic shard, pale blue-gray curved fragment tangled in thin cobweb strands"
0001294.png,"Cracked blue-gray stone, rounded hollow boulder resting on a bed of pale pebbles"
0001297.png,"Blue-gray ceramic pot, wide rounded vessel with an open rim and flat base"
0001298.png,"Smooth blue-gray boulder, rounded oval stone with a flat bottom and soft shading"
0001301.png,"Tied fabric sack, pale blue-gray cloth bag gathered tightly at the top neck"
0001304.png,"Broken ceramic shard, elongated blue-gray jagged pieces lying horizontally on the ground"
0001305.png,"Blue-gray rock pile, large pointed central boulder flanked by smaller clustered stones"
0001307.png,"Blue-gray rock formation, slanted boulder with smaller loose stones at its base"
0001309.png,"Blue-gray pointed boulder, rounded triangular stone with a small detached chip beside it"
0001311.png,"Blue-gray rock mound, smooth triangular stone heap with darker shaded outlines"
0001314.png,"Slender broken shard, thin blue-gray pointed fragment tangled with pale spiderwebs"
0001315.png,"Rounded blue-gray boulder, smooth stone leaning against pale crossed bones or twigs"
0001317.png,"Blue-gray stone heap, conical rock surrounded by a pile of pale pebbles"
0001319.png,"Horizontal blue-gray rock, rough oblong stone with jagged ends and lighter top highlights"
0001320.png,"Dark brown dirt mound, irregular muddy patch with white flecks and a gray rock"
0001321.png,"Yellow woven straw tiles, grid of square patterned floor mats with frayed edges"
0001322.png,"Glowing pink magical sparkles, reddish-pink luminous orbs drifting diagonally upward with fading light"
0001343.png,"Skeleton soldier in green armor and blue boots shooting a yellow rifle, orange blast"
0001344.png,Skeleton soldier in green armor firing a yellow rifle atop a striped platform
0001345.png,"Skeleton soldier facing left, wearing green armor and blue boots, holding yellow rifle"
0001346.png,Skull figure in purple robotic armor with outstretched arms atop a stone pedestal
0001347.png,"Police car in dark blue and white, with roof siren and black speed lines"
0001348.png,"Police car in dark blue and white, featuring rooftop siren and dark wheels"
0001349.png,"Police car with cracked windows, front bull bar, blue body, and white doors"
0001350.png,"Cargo van in brown with orange windshield, dark wheels, and black speed lines"
0001351.png,"Cargo van in brown with dark wheels, orange-tinted windshield, and black bumper"
0001352.png,"Cargo van in brown with cracked windshield, front bull bar, and dark wheels"
0001353.png,"Cargo van in black with pink-tinted windows, dark wheels, and black speed lines"
0001354.png,"Cargo van in black with magenta-tinted windows, dark body, and reddish-brown wheels"
0001355.png,"Cargo van in black with cracked magenta windows, front bull bar, and dark wheels"
0001356.png,"Cargo van in light grey with magenta windows, dark wheels, and speed lines"
0001358.png,Cargo van in light grey with cracked magenta windshield and front bull bar
0001359.png,"Sedan car in blue with magenta windows, dark wheels, and black speed lines"
0001360.png,"Sedan car in blue with four doors, magenta tinted windows, and dark wheels"
0001361.png,"Sedan car in blue with cracked magenta windows, front bumper guard, and dark wheels"
0001362.png,"Sedan car in green with orange-tinted windows, dark wheels, and black speed lines"
0001363.png,"Sedan car in green with cracked orange windows, front bumper guard, and dark wheels"
0001323.png,"Floating magical particles drifting upward in soft translucent shades of pink, orange, and red"
0001324.png,Cluster of glowing pink and orange energy sparks forming a hazy vertical cloud
0001325.png,Wooden ladder featuring two dark brown vertical rails and eight horizontal rungs
0001326.png,Floating terrain platform with vibrant green grass on top and jagged brown dirt
0001327.png,Floating dirt ledge with a flat green grassy surface and brown rocky bottom
0001328.png,Orange beverage can with silver metallic top and bottom rims and white highlights
0001329.png,Grey stone platform blocks embedded with tiny glowing light-blue mineral crystals and black borders
0001330.png,"Stepped grey stone ledges, with the right block embedded with bright blue crystals"
0001331.png,Tall grey stone pillar containing glowing light blue diamond-shaped crystals in its base
0001332.png,Slender deciduous tree with a dense dark green leafy canopy and brown trunk
0001333.png,Broad oak tree with a large rounded green foliage canopy and thick trunk
0001334.png,Apple tree with scattered red fruits growing among a green leafy foliage canopy
0001335.png,Bushy green tree with an irregular rounded leafy canopy on a slender trunk
0001336.png,Deciduous tree with textured green leaves forming an umbrella-shaped canopy over brown trunk
0001337.png,Weeping willow tree with drooping dark green leafy vines hanging over brown trunk
0001338.png,Armored mechanical boot in light lavender and white with thick black outlines
0001339.png,Energy orb featuring a magenta circular center surrounded by an orange glowing border
0001341.png,Skeleton soldier wearing green body armor and aiming a pale yellow assault rifle
0001342.png,Robotic lavender crawler unit with a rounded dome head mounted on mechanical treads
0001446.png,"Clay jar, small round brown terracotta vessel topped with a fitted lid"
0001454.png,"Clay urn, wide round brown terracotta pot with a flat rim and base"
0001456.png,"Broken clay jug, brown terracotta pitcher with a curved handle and cracked jagged body"
0001458.png,"Broken clay mug, shattered brown terracotta cup lying horizontally with an intact handle"
0001459.png,"Pottery fragments, shattered brown clay pieces lying flat together with a curved handle remnant"
0001460.png,"Broken clay pot, large brown terracotta shard with jagged upper edges and hollow interior"
0001462.png,"Pottery shard, rounded brown terracotta bottom piece of a broken vessel with jagged rim"
0001463.png,"Pottery shard, curved brown terracotta fragment lying horizontally with rough jagged bottom edges"
0001465.png,"Broken clay pot, wide brown terracotta base shard with a jagged broken upper rim"
0001467.png,"Pottery shards, small pile of jagged brown terracotta fragments clustered on the ground"
0001469.png,"Pottery shard, elongated brown terracotta fragment with layered jagged and smooth edges"
0001470.png,"Pottery shard, curved brown terracotta vessel rim piece angled diagonally with jagged edges"
0001476.png,"Broken clay pot, brown terracotta shard spilling white powder or grain across the base"
0001477.png,"Broken clay pot, shattered brown terracotta piece sitting in a pile of white grains"
0001482.png,"Broken clay pot, brown terracotta bottom shard surrounded by scattered white grains or powder"
0001483.png,"Pottery fragments, tiny shattered brown terracotta pieces with spilled white grains around them"
0001485.png,"Pottery shards, clustered brown terracotta jagged fragments with a few tiny white grains"
0001489.png,"Clay pot, round bulbous brown terracotta bowl or cauldron with a wide open rim"
0001491.png,"Clay amphora, brown terracotta vase with two large curved handles and a flared neck"
0001492.png,"Clay vase, tall brown terracotta bottle with a bulbous bottom and long narrow neck"
0001385.png,"Pickup truck, purple body with wooden cargo bed, dark wheels, facing right"
0001386.png,"Yellow suited astronaut with a black visor, standing upright facing right"
0001387.png,"Yellow suited astronaut with a black visor, walking with back leg kicked up"
0001388.png,"Yellow suited astronaut with a black visor, walking with legs spread wide apart"
0001389.png,"Yellow suited astronaut with a black visor, mid-stride with legs tucked together"
0001390.png,"Yellow suited astronaut with a black visor, landing forward on one foot"
0001391.png,"Yellow suited astronaut with a black visor, stepping forward with back foot raised"
0001392.png,"Yellow suited astronaut with a black visor, walking forward with legs spaced apart"
0001393.png,"Yellow suited astronaut with a black visor, walking stride with feet slightly separated"
0001394.png,"Yellow suited astronaut with a black visor, standing with two short legs visible"
0001395.png,"Yellow suited astronaut with a black visor, standing idle with feet flat down"
0001396.png,"Dirt mound, rounded brown earth with green grass along its lower rim"
0001397.png,"Dirt mound, rounded brown hill with tufts of green grass underneath"
0001398.png,"Dirt mound, wide brown rounded hill with green grass along the bottom"
0001399.png,"Tree branch, brown wood with green leaves hanging next to dirt terrain"
0001400.png,"Seed packet, brown paper envelope showing an orange carrot with green foliage"
0001401.png,"Seed packet, brown paper envelope showing a yellow lemon or round fruit"
0001402.png,"Apple, red fruit with a brown vertical stem and single green leaf"
0001403.png,"Seed packet, brown paper envelope displaying a red apple in the center"
0001405.png,"Seed packet, brown paper envelope featuring a green leaf on the front"
0001407.png,"Cardinal bird with red feathers, a black mask, an orange beak, and feet"
0001408.png,"Axe with a light-blue steel blade, rear spike, and brown wooden handle"
0001409.png,Double-bladed axe with two light-blue steel blades on a brown wooden handle
0001410.png,Hand scythe with a curved light-blue steel blade on a brown wooden handle
0001411.png,Saw blade trap featuring a steel circular blade emerging from a blue base
0001415.png,"Clay vase featuring a rounded reddish-brown ceramic body, narrow neck, and flared rim"
0001417.png,Clay flask with a wide reddish-brown ceramic base and flared narrow neck
0001418.png,"Clay urn with a wide, squat reddish-brown ceramic body and flared top opening"
0001421.png,Broken clay vase with a shattered reddish-brown neck and jagged fractured edges
0001423.png,Damaged clay pot with a broken jagged opening on its reddish-brown ceramic body
0001429.png,"Broken pot base made of reddish-brown ceramic with a jagged, cracked top edge"
0001430.png,Broken vase fragment depicting a curved reddish-brown ceramic neck and fractured base
0001431.png,"Ceramic shard displaying a sharp, triangular reddish-brown piece of fractured pottery"
0001432.png,Broken pot fragment showing a curved reddish-brown ceramic wall with jagged upper edges
0001433.png,"Ceramic shard showing an elongated, curved reddish-brown fragment of broken pottery"
0001434.png,"Ceramic pot bottom forming a squat, rounded reddish-brown base with a flat opening"
0001435.png,Ceramic pottery shard lying horizontally with jagged edges and reddish-brown clay shading
0001438.png,Broken ceramic shard with spilled white powder or sand at its reddish-brown base
0001439.png,Cracked clay urn leaking piles of white powder from its reddish-brown ceramic side
0001442.png,Broken ceramic vase shard covered with white cobwebs across its reddish-brown fractured body
0001364.png,"Teal four-door sedan with shattered yellow windows, crumpled front grille, and brown rusty wheels"
0001365.png,"Magenta four-door sedan with intact body, dark purple windows, and black tires"
0001366.png,Magenta four-door sedan with dark tinted windows and front bumper impact line
0001367.png,"Magenta four-door sedan with crumpled front bumper, cracked glass windshield, and black tires"
0001368.png,"Magenta convertible sports car with rear spoiler, open black cockpit, and blue windshield"
0001369.png,"Magenta convertible sports car with rear spoiler, black interior, and front impact line"
0001370.png,"Magenta convertible sports car with crumpled front bumper, rear spoiler, and open cockpit"
0001371.png,"Yellow-orange convertible sports car with rear spoiler, open cockpit, and smooth front hood"
0001373.png,"Yellow-orange convertible sports car with rear spoiler, open cockpit, and crumpled front end"
0001374.png,"Blue convertible sports car with rear spoiler, open black seats, and angled windshield"
0001375.png,"Blue convertible sports car with rear spoiler, black cockpit, and front impact line"
0001376.png,"Blue convertible sports car with crumpled front end, cracked windshield, and rear spoiler"
0001377.png,Orange pickup truck carrying a wooden cargo crate in the rear open bed
0001378.png,"Orange pickup truck carrying a wooden cargo crate, with front impact line"
0001379.png,"Orange pickup truck with smashed front end, cracked windshield, and wooden cargo crate"
0001380.png,Green pickup truck carrying a wooden cargo crate in the rear open bed
0001381.png,"Green pickup truck carrying a wooden cargo crate, with front impact line"
0001382.png,"Green pickup truck with smashed front grille, cracked windshield, and wooden cargo crate"
0001383.png,"Purple pickup truck carrying wooden cargo crate, yellow-tinted windshield, and dark brown wheels"
0001384.png,"Purple pickup truck with crumpled front grille, wooden cargo crate, and brown wheels"
0001494.png,"Shallow clay bowl, wide reddish brown ceramic dish with smooth curved base"
0001496.png,"Broken clay jug, reddish brown pottery vessel with curved handle and shattered base"
0001501.png,"Shattered clay pitcher, brown pottery lying horizontally in fragments with white handles"
0001503.png,"Small clay bowl, shallow brown ceramic dish resting over scattered white grains"
0001504.png,"Wide clay bowl, reddish brown ceramic dish overflowing with tiny white grains"
0001505.png,"Broken clay pot, overturned reddish brown ceramic dome with jagged lower opening"
0001512.png,"Broken clay pot, jagged reddish brown ceramic shards covered with white cobweb"
0001514.png,"Broken clay shard, jagged brown ceramic piece flanked by small white specks"
0001515.png,"Shattered clay pot, pile of crushed brown ceramic pieces with white debris"
0001516.png,"Broken clay bowl, curved brown ceramic fragment resting in small white grains"
0001517.png,"Overturned clay pot, rounded brown ceramic piece surrounded by scattered white grains"
0001520.png,"Broken clay shards, two rounded brown ceramic fragments amid small white grains"
0001521.png,"Large clay pot, bulbous reddish brown ceramic container with a flat lid"
0001523.png,"Small clay pot, rounded brown ceramic vessel with inward sloping upper rim"
0001525.png,"Broken clay urn, tilted brown ceramic jug with cracked base and handle"
0001526.png,"Small clay jug, bulbous reddish brown ceramic flask with narrow neck opening"
0001528.png,"Curved clay shard, oblong reddish brown ceramic piece with smooth rounded surface"
0001530.png,"Shattered clay vessel, large upright brown ceramic fragments with light interior showing"
0001533.png,"Triangular clay shard, broken brownish ceramic fragment beside two tiny detached pieces"
0001535.png,"Broken clay fragments, scattered small reddish brown ceramic shards and hollow neck"
0001603.png,"Shark fin, dark slate-blue triangular fin with white water foam splashing behind it"
0001604.png,"Shark fin, dark slate-blue triangular fin with frothing white water splash along waterline"
0001605.png,"Shark fin, dark slate-blue dorsal fin moving right with white spray trailing behind"
0001606.png,"Shark fin, dark slate-blue dorsal fin slicing through water with small white splash particles"
0001607.png,"Shark fin, dark slate-blue dorsal fin gliding right with faint white water foam below"
0001608.png,"Mountain goat, fluffy cream-white body facing forward-left with small brownish horns and hooves"
0001609.png,"Mountain goat, slender cream-white body facing frontally, viewed from a steep top-down angle"
0001610.png,"Mountain goat, broad cream-white body facing forward on sturdy legs, showing small brown horns"
0001611.png,"Mountain goat, narrow cream-white body standing upright and facing directly forward towards viewer"
0001612.png,"Mountain goat, cream-white fur, leaping upwards to the upper-left with head raised"
0001613.png,"Mountain goat, cream-white body angled diagonally downwards to the left, head lowered slightly"
0001614.png,"Mountain goat, cream-white body rearing or bounding diagonally upward toward the left"
0001615.png,"Mountain goat, cream-white body leaping downwards to the left with head pointed forward"
0001616.png,"Mountain goat, cream-white fur, bounding diagonally upwards to the right with legs bent"
0001617.png,"Mountain goat, cream-white body standing or stepping diagonally downwards toward the right"
0001618.png,"Mountain goat, cream-white fur, rearing or bounding upwards toward the upper-right corner"
0001619.png,"Mountain goat, cream-white body diving or landing diagonally downwards toward the lower-right"
0001620.png,"Mountain goat, cream-white body seen from behind, standing and facing directly away"
0001621.png,"Mountain goat, cream-white body viewed from above and behind, jumping or facing away"
0001622.png,"Mountain goat, slender cream-white body viewed from directly behind, facing away"
0001538.png,Spilled brown leather sack with white grain pouring out onto the ground
0001539.png,Slanted brown wooden stick with white netting or powder clinging beneath it
0001541.png,Small brown dirt clumps or mounds resting upon a thin white dusting
0001542.png,Triangular pile composed of dark brown and white rocky or sugary chunks
0001546.png,Large pink diagonal cross with a subtle purple border and light glow
0001547.png,"Neon sign reading HOTEL, stylized with purple outlines and pale pink lettering"
0001548.png,"Battleaxe with a curved silver blade, golden ornamental socket, and grey handle"
0001549.png,Grey rocket missile in flight with brown fins and blue exhaust flames
0001550.png,"Circular sci-fi teleporter pad, light blue segmented ring around dark blue center"
0001551.png,"Futuristic green twin-barrel turret, rounded rear body connected to two straight barrels"
0001552.png,"Heavy metallic cannon barrel, dark grey conical base tapering to a cylinder"
0001553.png,"Revolver cylinder viewed head-on, red circular face containing eight dark chambers"
0001555.png,"Industrial metal pipe or cannon nozzle, dark grey cone leading to cylinder"
0001556.png,"Dark grey cannonball, spherical iron projectile with metallic shading and smooth highlights"
0001557.png,"Brown bat facing forward with outstretched wings, furry body, and red eyes"
0001599.png,"Double-bladed battleaxe, silver blades with glowing golden trim on wooden shaft"
0001600.png,"Grey shark fin swimming right, cutting through blue water with white splashes"
0001601.png,"Triangular grey shark fin moving right, trailing blue water and white foam"
0001602.png,"Grey shark fin slicing through ocean water, producing small white spray behind"
0001667.png,"Chibi human character with grey hair, blue eyes, facing front, grey bar below"
0001668.png,"Chibi human character with grey hair, blue eyes, walking forward, grey bar below"
0001669.png,"Bald chibi character facing front with white eyes, smiling mouth, tan bar below"
0001670.png,"Bald chibi character walking forward with open smiling mouth, tan bar below"
0001671.png,"Grey-haired chibi character facing front with open smiling mouth, grey bar below"
0001672.png,"Grey-haired chibi character walking forward with open smiling mouth, grey bar below"
0001673.png,"Bald chibi character facing left with blue eye, black bar above, tan bar below"
0001674.png,"Bald chibi character walking left with blue eye, black bar above, tan bar below"
0001680.png,"Grey-haired chibi character facing left with open mouth, black bar above, grey bar below"
0001681.png,"Bald chibi character facing right with blue eye, black bar above, tan bar below"
0001682.png,"Bald chibi character walking right with blue eye, black bar above, tan bar below"
0001683.png,"Grey-haired chibi character facing right with blue eye, black bar above, grey bar below"
0001689.png,"Bald chibi character seen from behind, walking, black bar above, grey bar below"
0001690.png,"Bald chibi character seen from behind, walking stance, black bar above, grey bar below"
0001691.png,"Grey-haired chibi character seen from behind, black bar above and grey bar below"
