path,text
0000507.png,"Leaping alien warrior, gray skin, black legs, green arm bands, red eyes, hunched aggressive"
0000508.png,"Golden coin, bright yellow metal, thick octagonal shape, central vertical line, shiny reflective surface"
0000509.png,"Cake slice section, light pink frosting, colorful blue and red sprinkles, wavy white cream"
0000510.png,"Robotic creature with black limbs, teal torso accents, and a grey hunched shell"
0000511.png,"rough sprite, Grey mechanical torso featuring short jointed arms and a dark vertical central base"
0000512.png,"clean sprite, Man with brown hair wearing a long-sleeved light blue shirt and blue trousers"
0000513.png,"rough sprite, Circular red frame containing a white center with the red text characters Ad plus"
0000514.png,"Crouched alien creature with black segmented limbs, teal markings, and a grey carapace"
0000515.png,"clean sprite, Round green slime creature featuring narrowed yellow eyes and a small frowning mouth"
0000516.png,"crisp detailed sprite, Red wooden treasure chest with yellow metallic trim and a heavy curved lid"
0000517.png,"rough sprite, Suit of plate armor composed of grey, yellow, and blue decorative metal sections"
0000518.png,"rough sprite, Lowercase word idle written in black serif letters against a faint white glow"
0000519.png,"rough sprite, Spiked grey metal mace head attached to a thin brown wooden handle shaft"
0000520.png,"Small male character with short black hair, tan skin, and a white loincloth"
0000521.png,"rough sprite, Slim black humanoid figure with thin limbs and small blueish-teal glowing accents"
0000522.png,"clean sprite, Circular bronze coin featuring a dark brown rim and a vertical rectangular center"
0000523.png,Brown mushroom with a wide flat cap and a short light tan stem
0000524.png,"clean sprite, Silver knight helmet featuring a yellow visor and a red feathery crest plume"
0000525.png,"clean sprite, Battle axe featuring a sharp grey metal blade and a long brown handle"
0000526.png,Sleeveless tunic armor made from yellow gold and blue metallic plate sections
0000527.png,Stylized letter X formed from light grey blocks with a dark outer border
0000528.png,"clean sprite, Grey rectangular electronic keycard with a yellow square chip and white stripe markings"
0000529.png,"clean sprite, Knight in full silver plate armor captured in a dynamic running pose"
0000530.png,"Bronze coin, a vertically elongated oval with a darker recessed inner ring"
0000531.png,"Humanoid figure, side profile with black hair, white apron, and black skirt"
0000532.png,"clean sprite, Red diamond, four-sided gemstone with black outlines and a white highlight on top"
0000533.png,"clean sprite, Keycard, rectangular green plastic card featuring a small yellow square electronic chip"
0000534.png,"rough sprite, Grass block, rectangular patch of layered green foliage with dark shadows and texture"
0000535.png,"rough sprite, Futuristic soldier, armored gray and teal figure crouching while aiming a black firearm"
0000536.png,"clean sprite, Rectangular rug, purple fabric with two horizontal red stripes in an isometric view"
0000537.png,"clean sprite, Walking man, side profile with brown hair, white shirt, and blue denim pants"
0000538.png,"rough sprite, Garden hoe, long diagonal brown wooden handle with a silver metal blade tip"
0000539.png,"Corn stalk, yellow cob with green husks and a dark vertical stem base"
0000540.png,"clean sprite, Pink frosting, thick layer on light-colored pastry with scattered blue and red sprinkles"
0000541.png,"rough sprite, Power armor, bipedal metallic suit with gray, blue, and gold-colored plating components"
0000542.png,"rough sprite, Wooden post, vertical rectangular tan pillar with dark shadows and a square base"
0000543.png,"rough sprite, Gray stone, smooth oval shape with blurred edges and various shades of charcoal"
0000544.png,"Yellow mushroom, golden domed cap with white spots and a short tan stem"
0000545.png,"rough sprite, Toast slice, light tan interior with a dark brown crust and chocolate sprinkles"
0000546.png,"Flying insects, two small red round bodies with tiny white translucent wings"
0000547.png,"Robot drone, slim gray metallic frame with a red sensor eye and jointed legs"
0000548.png,"Bipedal robot, gray mechanical torso with two jointed arms and a central head"
0000549.png,"crisp detailed sprite, Armored mutant, crouching gray and teal creature with glowing red eyes and claws"
0000550.png,"crisp detailed sprite, Alien creature, grey carapace, teal muscular limbs, black clawed feet, crouched low"
0000551.png,"clean sprite, Wooden chair, brown timber, upright backrest, four legs, viewed from an isometric angle"
0000552.png,"clean sprite, Round table, brown wooden legs, covered with a cream-colored circular fabric tablecloth"
0000553.png,"crisp detailed sprite, Glass flask, black outline, wooden cork stopper, filled halfway with glowing green liquid"
0000554.png,"U-shaped metal bracket, grey frame, light blue inner glass panels, symmetrical vertical design"
0000555.png,"clean sprite, Stone workbench, red brick base, flat grey metal surface, tall thin exhaust pipe"
0000556.png,"clean sprite, Wooden block, solid brown cube, small yellow rectangular object resting on top surface"
0000557.png,"Humanoid robot, grey metal body, red glowing eyes, holding a small black weapon"
0000558.png,"clean sprite, Lollipop candy, orange and white swirl pattern, attached to a long white stick"
0000559.png,"clean sprite, Human male, brown hair, grey long-sleeved shirt, blue pants, standing in profile"
0000560.png,"crisp detailed sprite, Armored man"
0000561.png,"clean sprite, a blue metal knob with a white background"
0000562.png,"clean sprite, Knight, grey steel armor, yellow trim, holding a purple sword diagonally across chest"
0000563.png,"Cake slice, pink icing, colorful sprinkles, beige bread base, rounded corner on right"
0000564.png,"rough sprite, Slender rod, grey metal shaft, black handle, thin cylindrical shape, angled diagonally"
0000565.png,"clean sprite, Gold coin, circular yellow metal, dark brown border, vertical embossed line in middle"
0000566.png,"Mushroom, red cap, white dots, cylindrical tan stem, flat base, rounded top"
0000567.png,"clean sprite, Robotic beast, grey and teal mechanical parts, black joints, small red glowing eyes"
0000568.png,"crisp detailed sprite, Shuriken, white four-pointed star, sharp black outlines, small hollow circle in center"
0000569.png,"clean sprite, Crouching humanoid, teal skin, grey armor plating, yellow markings, lean muscled limbs"
0000570.png,"Robot, light grey metal body, red eye, thin black legs, white head"
0000571.png,"Energy creature, curved tan form, glowing yellow center, tapering tail, smooth edges"
0000572.png,"Cake slice, white frosting, chocolate sprinkles, thick brown crust, tan bread layer"
0000573.png,"rough sprite, Text, the word jump in black serif letters with a white outline"
0000574.png,"clean sprite, Cross shape, grey and white rectangular segments, brown core, purple shadow accents"
0000575.png,"clean sprite, Keycard, rounded tan frame, bright yellow square, white downward pointing arrow"
0000576.png,"Void rift, jagged black center, dark grey rough edges, small scattered fragments"
0000577.png,"rough sprite, Wooden post, brown rectangular pillar, small base plate, flat top, vertical orientation"
0000578.png,"clean sprite, Bench, isometric view, green seat, dark blue base, brown wooden armrests"
0000579.png,"crisp detailed sprite, Cherries, two round red fruits, green stems joined at top, single leaf"
0000580.png,"clean sprite, Soldier, teal and grey armor, crouching pose, holding a large black firearm"
0000581.png,"Mechanical robot, dark grey armor,"
0000582.png,a door with a window and a cloud in the door
0000583.png,"rough sprite, a pixel art sprite"
0000584.png,"clean sprite, a pixel art sprite"
0000585.png,"clean sprite, Slime creature, green gelatinous body, rounded top, closed eyes, and small cat-like mouth"
0000586.png,"clean sprite, Wooden barrel, brown vertical staves, two dark grey metal bands, and circular top"
0000587.png,"rough sprite, Battle axe, wooden brown handle, metal head with blue, yellow, and white highlights"
0000588.png,"rough sprite, Word jump, lowercase black serif font, thick white outline, bold and clearly legible"
0000589.png,"rough sprite, Tan square surface scattered with small, dark brown, oval seeds or coffee beans"
0000590.png,"Mirror. Tall vertical rectangle, teal reflective surface with diagonal stripes, dark wooden frame"
0000591.png,"clean sprite, Cauldron. Grey iron pot filled with blue liquid, standing on four small wooden legs"
0000592.png,"rough sprite, Post. Tall brown wooden timber beam with a small puddle of mud at the base"
0000593.png,Coin. Round yellow disc with a raised border and a single vertical center mark
0000594.png,"Key. Bright green object with a square head, thick shaft, and a two-pronged bit"
0000595.png,"clean sprite, Monster. Muscular green creature with grey armor, crouching low with powerful black clawed feet"
0000596.png,"rough sprite, Robot. Grey and white mechanical frame with thin arms and a simple blocky head"
0000597.png,"rough sprite, Tile. Square beige surface covered in small, dark brown, pill-shaped spots and shadows"
0000598.png,"Man. Side profile of a human with brown hair, white shirt, and blue trousers"
0000599.png,"clean sprite, Alien. Dark grey hunched figure with cyan stripes, holding a black weapon with red"
0000600.png,"clean sprite, Gemstone"
0000601.png,"crisp detailed sprite, Grandfather clock, reddish-brown wood, white face, gold hands, and blue internal pendulum"
0000602.png,"rough sprite, Crystalline spikes, pale blue translucent material, jagged edges, and sharp vertical points"
0000603.png,"clean sprite, Rectangular grey appliance, dark frame, glass door showing diagonal white stripes or reflections"
0000604.png,"clean sprite, Armored knight, grey"
0000605.png,a pixel with a white background
0000606.png,"crisp detailed sprite, a pixel with a yellow circle"
0000607.png,a pixel with a white background
0000608.png,"rough sprite, Mushroom with blue cap, light blue spots, beige stalk, and blue mark"
0000609.png,"Medal with golden frame, white inset, and a grey pointed metal base"
0000610.png,"clean sprite, Robotic head, cubic shape, dark blue top, light blue face, black square eyes"
0000611.png,"Gold coin, circular yellow disc featuring a raised vertical line in the center"
0000612.png,"rough sprite, Crouching monster, muscular grey body with teal limbs and glowing red eyes"
0000613.png,"rough sprite, Armored figure, dark metallic suit with glowing red highlights and jagged grey edges"
0000614.png,"rough sprite, Robotic legs, dark blue and grey metal plating with heavy black blocky boots"
0000615.png,"rough sprite, Tiled texture, light tan surface dotted with small dark brown oval seed shapes"
0000616.png,"Small crate, tan wooden top with a central blue band and white base"
0000617.png,"crisp detailed sprite, Stone wall, grey rectangular bricks stacked with thin purple mortar lines between them"
0000618.png,"crisp detailed sprite, Battle axe, sharp grey metal blade attached to a long dark brown wooden handle"
0000619.png,"Metal bucket, U-shaped grey container with a light purple and white interior"
0000620.png,"rough sprite, a black and white photo of a person"
0000621.png,"clean sprite, Green slime, rounded translucent green body with large white eyes and tiny mouth"
0000622.png,Cabinet with dark wooden frame and a diagonal silver striped mirror door
0000623.png,"clean sprite, Bed in isometric view with green striped blanket and one pink pillow"
0000624.png,Crouching green-skinned creature wearing gray chest armor and black arm and leg guards
0000625.png,"rough sprite, Cybernetic figure with black armor, red highlights, and thin metallic grey limbs"
0000626.png,"rough sprite, Word kick written in black serif lowercase letters on white rectangular background"
0000627.png,"Block with a green top, black side, and dark brown wood face"
0000628.png,Bundle of tan wooden planks tied together with blue and green straps
0000629.png,Humanoid figure crouching in a grey suit with yellow and teal accents
0000630.png,"rough sprite, Robotic fighter with black torso, red head light, and grey articulated legs"
0000631.png,"rough sprite, Text label, black lowercase letters spelling jump inside a white rectangular box"
0000632.png,"clean sprite, Wooden chair, isometric brown timber frame with a tall backrest and four legs"
0000633.png,"clean sprite, Battle axe, curved gray metal blade with a long dark brown wooden handle"
0000634.png,"clean sprite, Human man, standing person with brown curly hair, white shirt, and blue pants"
0000635.png,"Viking helmet, green metal dome with yellow horns and a skeletal face mask"
0000636.png,"Green fish, three small aquatic creatures hanging from a thin horizontal purple line"
0000637.png,"rough sprite, Robot, blocky mechanical figure made of gray, yellow, and blue metal plates standing upright"
0000638.png,"clean sprite, Orange fruit, round plump body with two green leaves sprouting from the top"
0000639.png,"Wooden coin, brown circular disc with a dark vertical slot in the center"
0000640.png,"Cybernetic creature, black and teal metallic body crouching down with glowing red eyes"
0000641.png,"rough sprite, Cybernetic creature, hunched black and teal mechanical form with glowing red ocular sensors"
0000642.png,"rough sprite, Knight armor, bronze helmet with a yellow plume below a silver chest piece"
0000643.png,"Grass patch, square block of dark green vegetation with jagged blades of turf"
0000644.png,"Tree trunk, vertical segment of weathered brown bark with dark vertical grooves"
0000645.png,"clean sprite, Silver knight, armored warrior holding a long purple sword diagonally across the chest"
0000646.png,"clean sprite, Flying insects, two small blue creatures with tiny wings and large black eyes"
0000647.png,"clean sprite, Black skeletal robot with red glowing accents holding a vertical red energy sword"
0000648.png,"rough sprite, Spiked mace, gray metal ball with sharp points on a brown wooden shaft"
0000649.png,"clean sprite, Silver knight, armored warrior holding a curved purple scythe over the right shoulder"
0000650.png,"clean sprite, Letter B, large black block character inside a white and gray square block"
0000651.png,"clean sprite, Fried egg, cooked white albumen with a round yellow yolk in the center"
0000652.png,"clean sprite, Magic staff, dark gray handle topped with a glowing green spherical crystal head"
0000653.png,"clean sprite, Man standing in profile with brown hair, light blue shirt, and blue trousers"
0000654.png,"rough sprite, Robot with a grey metallic body, glowing red eyes, and floating mechanical limbs"
0000655.png,"clean sprite, Candy cane with bright yellow and green stripes and a light grey base"
0000656.png,"crisp detailed sprite, Potion bottle made of glass, containing red liquid and sealed with a cork"
0000657.png,"clean sprite, Chest of drawers made of brown wood shown from an isometric view"
0000658.png,"clean sprite, Table made of wood with a bright orange square top and four legs"
0000659.png,"clean sprite, Wardrobe made of light brown wood featuring one tall door and a drawer"
0000660.png,"clean sprite, Stone wall segment constructed from rough grey bricks in an isometric angle"
0000661.png,"clean sprite, Orange fruit with a textured orange skin, a green stem, and leaves"
0000662.png,"Curtain made of blue fabric, gathered and tied with a red band"
0000663.png,"clean sprite, Alien trooper with a grey upper torso, teal limbs, and black hands"
0000664.png,"clean sprite, Alien trooper crouching with a grey back, teal arms, holding a weapon"
0000665.png,Cake slice featuring thick pink frosting topped with small blue and red sprinkles
0000666.png,"rough sprite, Helmet made of grey metal with two purple horns and a face guard"
0000667.png,Slime blob creature in bright green with a shiny eye looking forward
0000668.png,"rough sprite, Armored mech suit with white plating, dark grey joints, and red highlights"
0000669.png,"clean sprite, Alien trooper crouching forward with grey armor plates and teal colored limbs"
0000670.png,"clean sprite, Alien trooper in a low crouch, showing a grey back and teal limbs"
0000671.png,Cube monster with a dark blue body and a simple white rectangular face
0000672.png,"Gold coin with a circular shape, yellow edges, and a rectangular center"
0000673.png,"clean sprite, Running robotic character in grey armor with glowing yellow joints, facing right"
0000674.png,"Human man in profile with brown hair, light blue shirt, blue pants, grey shoes"
0000675.png,"clean sprite, Fighter jet plane viewed from above, in grey metal with red tips on wings"
0000676.png,"clean sprite, Crouching alien creature with dark grey skin, teal accents, and a glowing red eye"
0000677.png,"Human man viewed from behind with bushy brown hair, blue shirt, and blue pants"
0000678.png,"rough sprite, Green gaseous cloud or explosion, composed of various shades of light green"
0000679.png,"clean sprite, Fighter jet plane viewed from above, in grey metal with red tips on wings"
0000680.png,"rough sprite, Leaping alien creature with dark grey skin, teal markings, and red highlights"
0000681.png,"clean sprite, Human man in profile with brown hair, light blue shirt, blue pants, grey shoes"
0000682.png,"rough sprite, Square texture tile with multiple small brown oval shapes scattered across a beige surface"
0000683.png,"crisp detailed sprite, Crouching alien creature with dark grey skin, teal accents, and a glowing red eye"
0000684.png,"clean sprite, Leaping alien creature with dark grey skin, teal markings, and red highlights"
0000685.png,"clean sprite, Hexagonal glass container filled halfway with bright red liquid, outlined in thick orange"
0000686.png,"clean sprite, Hexagonal glass container filled halfway with bright green liquid, outlined in thick green"
0000687.png,"crisp detailed sprite, Crouching alien creature with dark grey skin, teal accents, and a glowing red eye"
0000688.png,"crisp detailed sprite, Armored knight standing with a grey sword and a purple shield with yellow crest"
0000689.png,"rough sprite, a black and white photo of a person"
0000690.png,"crisp detailed sprite, Crouching alien creature lunging left, with dark grey skin and teal and red details"
0000691.png,"clean sprite, Fighter jet plane viewed from above, in grey metal with red tips on wings"
0000692.png,"rough sprite, Chibi character viewed from behind with large black hair, white shirt, and black pants"
0000693.png,"rough sprite, Number one, black digit featuring a thick white outline and soft outer glow"
0000694.png,"clean sprite, Ninja warrior, dark grey suit, holding a silver sword vertically in one hand"
0000695.png,"Robot character, light grey metallic body with thin arms and a vertical head"
0000696.png,"crisp detailed sprite, Glass flask, cork stopper, containing green liquid and featuring a green triangular label"
0000697.png,"Robot character, light grey torso with dark grey accents and a slender silhouette"
0000698.png,"crisp detailed sprite, Red apple, round fruit with a green leaf and a small brown stem"
0000699.png,"rough sprite, Mushroom, purple cap with pink circular spots and a light tan stalk"
0000700.png,"crisp detailed sprite, Alien creature, hunched grey torso, teal limbs, black legs, and small red eyes"
0000701.png,"clean sprite, Metal hatch, light blue circular frame with a grey inner disc and bolts"
0000702.png,"clean sprite, Cross shape, thick dark grey border surrounding a light purple and white interior"
0000703.png,"crisp detailed sprite, Potion bottle, pointed glass container filled with blue liquid and a cork stopper"
0000704.png,"rough sprite, Muscular figure, grey back, teal arm bands, black trousers, seen from behind"
0000705.png,"clean sprite, Letter T, white block character with a thick black outline and purple shading"
0000706.png,"Alien creature, hunched over with a grey back, teal arms, and red eyes"
0000707.png,"clean sprite, Metal canister, brown domed top, white body featuring a yellow grid of windows"
0000708.png,"Alien creature, crouching posture with grey skin, teal accents, and glowing red eyes"
0000709.png,"rough sprite, Brown diamond, dark textured square rotated within a thin rectangular brown frame"
0000710.png,"rough sprite, Mechanical legs, grey armored plating with dark joints and a blocky robotic structure"
0000711.png,"rough sprite, Dark creature, slender black body, red eyes, and a slightly hunched standing posture"
0000712.png,"Alien creature, lunging forward with grey skin, teal limbs, and visible red eyes"
0000713.png,"crisp detailed sprite, Coffee mug, white ceramic containing brown liquid with a small purple heart decoration"
0000714.png,"Sledgehammer, heavy black metal head with red edges on a long thin handle"
0000715.png,"clean sprite, Hanging sign, rectangular brown wooden board suspended from a dark, angular metal frame"
0000716.png,"clean sprite, Letter N, bold white uppercase character with thick dark grey and black borders"
0000717.png,"crisp detailed sprite, Wooden wardrobe, tall brown cabinet featuring a blue glass door and small drawer"
0000718.png,"crisp detailed sprite, Four-pointed star, white geometric shape with dark blue outlines and sharp symmetrical tips"
0000719.png,"rough sprite, Dark creature, distorted black humanoid silhouette with glowing green and red distorted highlights"
0000720.png,"Pink icing, square surface covered with tiny scattered blue, orange, and red sprinkles"
0000721.png,"Hatchet, grey metal blade attached to a straight horizontal brown wooden handle"
0000722.png,"clean sprite, Wooden bookshelf, tall brown furniture piece with several empty horizontal storage compartments"
0000723.png,"clean sprite, Window, brown wooden frame holding two rectangular glass panes with light blue highlights"
0000724.png,"rough sprite, Shadowy entity, slender black form with distorted glowing cyan and red digital artifacts"
0000725.png,"clean sprite, Number nine, thick blocky white digit outlined in dark grey and black colors"
0000726.png,"crisp detailed sprite, Arched cabinet, light brown wood with a tall blue glass door and drawer"
0000727.png,"clean sprite, Mechanical creature, hunched grey and black armored body with bright cyan glowing accents"
0000728.png,"Floating stone, dark grey rock mass surrounded by curved light blue energy effects"
0000729.png,"crisp detailed sprite, Chocolate bar, dark brown segments partially exposed from a red and silver wrapper"
0000730.png,"rough sprite, Black pebble, small dark oval shape featuring subtle grey highlights and smooth edges"
0000731.png,"clean sprite, French fries, golden yellow potato strips served in a bright red square container"
0000732.png,"rough sprite, Glitch creature, dark vertical silhouette with scattered glowing green and red digital patterns"
0000733.png,"Robot with white metallic casing, glowing red eyes, and slender mechanical limbs"
0000734.png,Crate made of brown wood with dark gray metal straps and corners
0000735.png,"rough sprite, Shield made of brown wood, oval in shape with a raised center"
0000736.png,"clean sprite, Chair made of light brown wood with a high back and legs"
0000737.png,"rough sprite, Humanoid figure wearing black armor with glowing red highlights on the chest"
0000738.png,"clean sprite, Computer featuring a gray monitor with a blue face, keyboard, and mouse"
0000739.png,"clean sprite, Coin made of yellow gold with a circular rim and center slot"
0000740.png,"clean sprite, Humanoid robot made of silver metal, positioned in a dynamic running pose"
0000741.png,"clean sprite, Computer key labeled with a black letter D on a white surface"
0000742.png,Concentric squares in gray and dark gray with a small white center
0000743.png,"rough sprite, Muscular warrior wearing gray and teal armor, squatting in a powerful stance"
0000744.png,"clean sprite, Wedge shape with a green top and dark brown and blue sides"
0000745.png,"clean sprite, Circular metallic ring with"
0000746.png,"rough sprite, a pixel art sprite"
0000747.png,"rough sprite, a pixel art sprite"
0000748.png,"Human character with black pigtails, tan skin, white tank top, and black trousers"
0000749.png,"rough sprite, Sword with a long light gray steel blade and a dark gray hilt"
0000750.png,"clean sprite, Lever with a gray metallic base and a diagonal handle tipped with red"
0000751.png,"Robot with silver humanoid frame, glowing red eyes, and yellow square chest light"
0000752.png,"rough sprite, Cyborg with a muscular gray body, teal and yellow mechanical details, crouching down"
0000753.png,"clean sprite, Gemstone, faceted green and white crystal with a flat top and pointed bottom"
0000754.png,"rough sprite, Robot, dark grey mechanical walker with three spindly legs and a red central eye"
0000755.png,"clean sprite, Window, brown wooden frame containing two glass panes and translucent white curtains"
0000756.png,"clean sprite, Ice cream cone, blue scoop with white highlights atop a tan waffled pastry cone"
0000757.png,"Robotic suit, light grey mechanical armor with large shoulder pads and clawed hands"
0000758.png,"clean sprite, Fighter jet, grey metal aircraft with red-tipped wings and a pointed nose cone"
0000759.png,"rough sprite, Mechanical figure, tall black spindly machine with long legs and glowing red sensors"
0000760.png,"clean sprite, Pennant flag, triangular teal cloth hanging from a dark grey wall-mounted metal pole"
0000761.png,"crisp detailed sprite, Apple, bright red fruit with a single green leaf and a short brown stem"
0000762.png,"clean sprite, Fighter jet, grey aerodynamic aircraft with red wing edges and white exhaust plumes"
0000763.png,"rough sprite, Small creature, black silhouette with two eyes standing amidst white puffy cloud shapes"
0000764.png,"crisp detailed sprite, Cube of dark gray metal with small horizontal ventilation slots on side panels"
0000765.png,"crisp detailed sprite, Knight in silver plate armor with gold trim, holding a purple-hilted long sword"
0000766.png,Gemstone shaped like a yellow faceted diamond with a gold border and reflections
0000767.png,"rough sprite, Shrubbery that is tall and green with leafy textures in various mossy shades"
0000768.png,"clean sprite, Stool with"
0000769.png,a pixel art sprite
0000770.png,"clean sprite, a pixel with six different colors"
0000771.png,Human character with black spiky hair wearing white shirt and black trousers
0000772.png,"Bronze coin, circular metal disc with dark outer rim and lighter center"
0000773.png,"crisp detailed sprite, Cheese wedge, bright yellow and orange with several dark round holes"
0000774.png,"Character from behind, black rounded head, white shirt, and blue pants"
0000775.png,"Mushroom, red rounded cap with white spots atop a tan stem"
0000776.png,"rough sprite, Bread slice, curved top, beige dough with brown elongated sprinkles throughout"
0000777.png,"rough sprite, Cyborg soldier, dark gray armor, red glowing eyes, and bulky frame"
0000778.png,"clean sprite, Metal disc, concentric rings of light and dark blue-gray steel texture"
0000779.png,"clean sprite, Fire flame, pointed yellow core surrounded by orange and red layers"
0000780.png,"Muscular fighter, gray chest, teal limbs, crouching in a low stance"
0000781.png,"Tall cyborg, thin black armor, red visor, and long mechanical legs"
0000782.png,"rough sprite, Stone golem, blocky body made of multicolored yellow, orange, and blue rocks"
0000783.png,"clean sprite, Crouching cyborg, gray torso, teal legs, and a glowing red face"
0000784.png,"Simple robot, tall gray metal body, red eyes, and yellow square button"
0000785.png,"clean sprite, Person from behind, brown curly hair, white shirt, and blue jeans"
0000786.png,"clean sprite, Armed cyborg, hunched gray armor, teal limbs, holding a black rifle"
0000787.png,"Standing robot, black armor plating, red visor, and teal mechanical joints"
0000788.png,"clean sprite, Short sword, white diagonal blade, brown wooden hilt, and black outline"
0000789.png,"rough sprite, Textured square, beige surface with scattered dark brown rectangular spots"
0000790.png,"clean sprite, Treasure chest, brown wood panels with golden trim and a central lock"
0000791.png,"Frosted cake, light beige base topped with pink icing and colorful sprinkles"
0000792.png,"clean sprite, Dynamic cyborg, gray armor, teal limbs, swinging a black blade overhead"
0000793.png,"Fighter jet, grey metal body, black cockpit, red highlights on wings and tail"
0000794.png,"Letter C, blocky white and light purple structure with a thick black outline"
0000795.png,"rough sprite, Lump of coal, oval black and dark grey shape with a grainy surface"
0000796.png,"clean sprite, Tall wooden bookshelf, brown timber frame filled with rows of small colorful books"
0000797.png,"clean sprite, Red gemstone, large diamond shape with black outlines and white sparkling light glints"
0000798.png,"clean sprite, Alien soldier, grey body, glowing teal armor, red eye, crouching in combat stance"
0000799.png,"Humanoid robot, grey metal torso, black spindly limbs, and a glowing red visor"
0000800.png,"Round green bush, leafy outer edges with a dark green shaded center"
0000801.png,"rough sprite, Rectangular grey pillar, tall smooth stone column with white sparkles at the top"
0000802.png,"crisp detailed sprite, Crouching cyborg, grey muscular frame, teal limb accents, facing away from the viewer"
0000803.png,"crisp detailed sprite, Crawling alien creature, grey exoskeleton, teal joint markings, long black limbs reaching forward"
0000804.png,"rough sprite, Thin black creature with red details, crouched forward with long spindly limbs"
0000805.png,"rough sprite, Simple tree, bright green circular canopy on a thin white trunk and base"
0000806.png,"Floating robot, grey metal body, red eyes, and a small yellow chest badge"
0000807.png,"clean sprite, Round pottery jar, brown terracotta body with a thick horizontal white band across"
0000808.png,"rough sprite, Rectangular brown pillar, tall wooden column with white sparkles at the top corner"
0000809.png,"rough sprite, Digit one, black numeral surrounded by a thick white and light grey glow"
0000810.png,"crisp detailed sprite, Orange carrot, pointed vegetable with green leafy top and dark horizontal ridges"
0000811.png,"Round wooden shield, circular brown surface with dark edges and a central emblem"
0000812.png,"crisp detailed sprite, Crouched alien warrior, grey muscular body, teal highlights, black limbs, and red eyes"
0000813.png,"clean sprite, Wooden table, four brown legs, flat top covered by a light pink cloth"
0000814.png,"rough sprite, Humanoid armored figure, black and grey suit with red details and mechanical limbs"
0000815.png,"crisp detailed sprite, Carrot, bright orange body with segmented ridges and a leafy green top stem"
0000816.png,"clean sprite, Mug, white ceramic cup with a red heart containing steaming dark brown liquid"
0000817.png,"Sock, light grey fabric with dark grey heel and purple trim at the top"
0000818.png,"crisp detailed sprite, Donut, golden-brown dough topped with pink icing and scattered blue and white sprinkles"
0000819.png,"clean sprite, Coin, bright yellow oval gold piece with a darker yellow raised center rim"
0000820.png,"clean sprite, Pizza slice, yellow melted cheese topped with red pepperoni rounds on a brown crust"
0000821.png,"clean sprite, Table, pale wooden rectangular top with four short legs shown in isometric perspective"
0000822.png,"Pink frosting layer, decorated with blue and orange sprinkles, showing a wavy curved edge"
0000823.png,"clean sprite, Kitchen cabinet, brown wooden base with a grey countertop and small rectangular sink basin"
0000824.png,"rough sprite, Stone, dark grey oval-shaped rock with blurry edges and a small grey pebble nearby"
0000825.png,"Floating rock, dark grey jagged stone platform with a flat brown dirt top surface"
0000826.png,"Letter G, blocky white character with a thick grey and purple drop shadow outline"
0000827.png,"Small white creature, rounded body with two black eyes standing on a dark puddle"
0000828.png,"clean sprite, Wooden sign, brown rectangular plaque with the word ""Pub"" carved in stylized light brown"
0000829.png,"rough sprite, Humanoid warrior, dark blue and black armor with red highlights and mechanical joints"
0000830.png,"Food items, dark grey rectangular blocks paired with two flat yellow triangular cracker shapes"
0000831.png,"clean sprite, Man, side view with brown hair, a white shirt and blue denim pants"
0000832.png,"Diamond crystal, bi-color gemstone with a white top half and a vibrant red bottom"
0000833.png,"Ethereal wisp, golden yellow swirling spirit with a bright glowing circular yellow eye"
0000834.png,"clean sprite, Four slime creatures, light blue color connected horizontally with black eyes and tiny smiles"
0000835.png,"clean sprite, Banana monster, yellow and white peel, featuring a wide open mouth and black outlines"
0000836.png,"Green and gray crouched monster viewed from above, displaying muscular limbs and back"
0000837.png,"clean sprite, Humanoid warrior, black armor with red lines, holding a glowing red sword behind head"
0000838.png,"Wooden plank, isometric brown rectangular block with dark brown edges and top surface"
0000839.png,"clean sprite, Humanoid cyborg, black robotic suit with red glowing lines, standing with arms extended"
0000840.png,"Mossy torch, dark brown wooden stick handle with a large rounded green tip"
0000841.png,"clean sprite, Knight helmet, grey metal with large brown ram horns and golden visor trim"
0000842.png,"clean sprite, Brick wall, isometric rectangular block made of pinkish-brown bricks and grey mortar lines"
0000843.png,"Square tile, concentric white and grey square borders around a central dark spiral"
0000844.png,"Frosting sheet, light pink surface covered in tiny scattered red, blue, orange sprinkles"
0000845.png,"rough sprite, Pillar beam, light grey vertical rectangle dissolving into white square particles at top"
0000846.png,"Sci-fi soldier, dark green armored suit with red shoulder pads standing forward"
0000847.png,"rough sprite, Glitched entity, dark humanoid figure surrounded by distorted grey, white, red square fragments"
0000848.png,"clean sprite, Fireplace chimney, isometric pinkish-brown brick structure with a tall rectangular chimney pipe"
0000849.png,"Mutant creature, muscular grey-green body squatting low, viewed from a rear angle"
0000850.png,"clean sprite, Wind swirl, light blue and white crescent vortex with a dark blue outline"
0000851.png,"Wooden cube, isometric brown block featuring vertical wood grain lines on sides"
0000852.png,"clean sprite, Monolithic pillar, isometric dark blue-grey block with white face containing square eyes"
0000853.png,"clean sprite, Monolithic cube, isometric dark blue-grey block with white face containing square eyes"
0000854.png,"clean sprite, Walking man, profile view showing brown hair, light shirt, blue pants, grey shoes"
0000855.png,"rough sprite, Axe with a sharp grey metal blade and a long brown wooden handle"
0000856.png,"clean sprite, Gold coin with a central vertical bar and a thick outer circular rim"
