path,text
0003659.png,"Bear with brown fur, a rounded snout, and small ears standing upright"
0003660.png,Word SHIP written in bold orange letters with a dark border
0003661.png,"Character with black hair, red shirt, and blue trousers sitting down"
0003662.png,"Creature with brown skin, black eyes, and bright green shorts"
0003663.png,Mallet made of wood with a square head and brown handle
0003664.png,Two mini characters with bald heads and green loincloths leaping towards the right
0003665.png,Square tile containing a grey metallic diagonal structure with dark reddish-brown borders
0003666.png,"Mechanical claw, silver metal with a black segmented handle and blue highlights"
0003667.png,"Text reading TILE, brown and orange block letters with a thick black outline"
0003668.png,"Man, bearded with a red headband, wearing white tank top and grey pants"
0003669.png,"Humanoid figure, brown skin, yellow necklace, green shorts, facing to the right"
0003670.png,"Arrow, golden wood with a pointed tip and brown rectangular block base"
0003671.png,"Cloaked figure, dark green hooded garment, shadowed face with two small eyes"
0003672.png,Yellow avian creature with a red beak and three large green tail feathers
0003673.png,Stone brick block composed of lavender and white rectangles with dark gray grout
0003674.png,"Green metallic pipe segment featuring teal highlights, dark blue shadows, and white edges"
0003675.png,Brown ring carved from wood or leather featuring a large red circular gemstone
0003676.png,"Small silver robot with a white round head, blue details, and two arms"
0003677.png,Small tan-skinned humanoid wearing a red headband and a bright green loincloth
0003678.png,Pointed golden blade tip attached to a brown hilt with a green gem
0003679.png,Red hooded robe worn by a figure with a visible face and hands
0003680.png,"Square tile divided into four smaller squares of teal, dark blue, and green"
0003681.png,Small brown bipedal creature with one white eye and two short arms
0003682.png,"Curved ring featuring purple scales, a tan interior"
0003683.png,"Panel, green square with a gold frame and lighter green geometric markings"
0003684.png,"Floor tile, square with pale pink and cream surfaces and purple borders"
0003685.png,"Person from behind, yellow hair, grey shirt, green pants, and brown shoes"
0003686.png,"Person from behind, pink hair, white shirt, and a short green skirt"
0003687.png,"Two boys, wearing red shirts and blue pants, standing on dark platforms"
0003688.png,"Stone wall, light purple and grey rectangular bricks with dark grout lines"
0003689.png,"Wall tile, dark teal corner shape on a lighter mint green background"
0003690.png,Magic seal with a glowing orange fiery center and dark red circular patterns
0003691.png,"Warrior with tan skin, wearing a red gi, black headband, and brown boots"
0003692.png,Magic staff featuring a brown wooden handle and a glowing round purple gem
0003693.png,Grey stone block with a lightning bolt symbol etched onto its flat face
0003694.png,Glowing light orb with a white center and yellow-orange radiating energy sparks
0003695.png,Wooden staff with a glowing green and blue orb on its head
0003696.png,Stone tablet with purple and tan layers and a central engraved golden sigil
0003697.png,"Blue warrior character wearing a navy gi, blue headband, and dark brown trousers"
0003698.png,"Human character with brown hair, red shirt, blue pants, and black top line"
0003699.png,Rectangular wooden door featuring dark brown vertical planks and a black frame
0003700.png,"Bald muscular man with tan skin, red facial tattoo, and a green loincloth"
0003701.png,Rolled paper scroll with white and grey shading and a black spiral pattern
0003702.png,Glass skull bottle filled with green liquid and sealed with a cork stopper
0003703.png,Mint green square surrounded by a dashed border of
0003704.png,Potion bottle containing purple liquid set within a wooden frame with a gray backdrop
0003705.png,Crystal ring made of translucent teal and white gems with a dark brown band
0003706.png,"Glass vial with a cork stopper, half filled with bright blue glowing liquid"
0003707.png,Copper ring displayed inside a dark wooden square frame with a gray interior
0003708.png,Square wall tile in shades of beige and pink with a recessed center
0003709.png,"Human character profile with black hair, a red shirt, and blue trousers"
0003710.png,"Martial artist in a red robe and bandana, standing with hands on hips"
0003711.png,"Short sword with a golden crossguard and a tapered, light blue steel blade"
0003712.png,"Warrior wearing blue armor with white pauldrons, brown skin, and crossed leather straps"
0003713.png,"Architectural beam, T-shaped with yellow borders and a dark purple and black interior"
0003714.png,"Magic staff with a wooden handle, glowing cyan gemstone, and silver metal setting"
0003715.png,"Humanoid figure, small and tan, wearing a green loincloth with simple black facial features"
0003716.png,Floor tile made of irregular teal and blue stone blocks within a white border
0003717.png,"Wooden staff, simple and brown, featuring a square blue gem at the head"
0003718.png,"Warrior with long brown hair, red armor, and a single silver shoulder plate"
0003719.png,"Map segment showing yellow sand tiles, green cacti, and a white animal skull"
0003720.png,"Humanoid figure with orange skin, a red forehead stripe, and a green loincloth"
0003721.png,Vertical metal blade with dark grey and black jagged edges
0003722.png,"Rock formation, large and grey, topped with a thick layer of white snow"
0003723.png,"Creature with a yellow head, grey body, and brown feet shown"
0003724.png,T-shaped metal pipe connector colored in dark gray and black shades
0003725.png,Pointed spearhead with a glowing yellow blade and a dark orange metal base
0003726.png,"Iron sword with a purple gem hilt, framed within a square wooden border"
0003727.png,"Humanoid figure, pale skin, bald head, wearing a small green loincloth"
0003728.png,"Sitting boy with black hair, wearing a red shirt and blue pants"
0003729.png,"Glass flask, beige and cream colored with a rounded base and narrow neck"
0003730.png,"Wreath, circular brown branch decorated with pink flowers and purple glowing gems"
0003731.png,"Sliding boy with black hair, red shirt, blue pants, and dark motion lines"
0003732.png,"Bearded man walking, wearing a red headband, white tank top, and grey trousers"
0003733.png,Stone wall segment with lavender and grey masonry within a light border frame
0003734.png,Gold coin with a circular yellow rim and a white glowing central core
0003735.png,Framed potion bottle containing glowing green and blue liquid inside a glass vial
0003736.png,Vertical dark grey metal bar with vertical grooves and a rectangular shape
0003737.png,Yellow megaphone or directional cone with a thick black outline and horizontal stripes
0003738.png,Wooden magic staff topped with a glowing green crystal orb and black accents
0003739.png,"Pale humanoid figure wearing a green loincloth, seen from a side-view perspective"
0003740.png,Samurai character in white robes and straw hat wielding a long curved blade
0003741.png,Diamond-shaped green leaf with dark veins and a light green central stripe
0003742.png,Rectangular brown wooden plank with dark trim along the top and bottom edges
0003743.png,Blue circular ring ornament with a cross-shaped emblem and black decorative outlines
0003744.png,Person with black hair wearing a red shirt and blue pants walking left
0003745.png,Teal stone floor tile pattern framed by light blue borders and dark grout
0003746.png,Pointed green leaf featuring a bright yellow-green central vein and dark outer edges
0003747.png,"Armored knight wearing a silver helmet, blue chestplate, and grey metal gauntlets"
0003748.png,Small brown creature with a simple face wearing a bright green loincloth
0003749.png,Dark green leaf with a jagged diamond silhouette and subtle central vein detail
0003750.png,Two identical characters with black hair and red shirts standing vertically stacked
0003751.png,Dark blue stone wall tile featuring irregular masonry blocks and a light border
0003752.png,Teal brick wall segment with dark horizontal grout lines and a white frame
0003753.png,"Wooden chair, brown wood, side view profile with a high backrest and legs"
0003754.png,"Crossbow, white metal bow with a brown wooden stock, loaded with a bolt"
0003755.png,"Warrior, wearing a conical yellow straw hat and carrying a red sheathed sword"
0003756.png,"Potion bottle, blue liquid, resting on a light brown wooden crate with green indicator"
0003757.png,"Mechanical drone, blue and black metal horseshoe shape, with black vertical motion lines"
0003758.png,"Small male character with brown hair, tan skin, brown vest, and blue pants"
0003759.png,"Wall tile, purple and grey stone texture, square with interior diagonal geometric lines"
0003760.png,"Mechanical claw, blue and black metal, vertical symmetric device with a hollow center"
0003761.png,"Wall tile, light pink and beige smooth square with faint interior border panels"
0003762.png,"Mechanical drone, green and black metal horseshoe shape, with black vertical motion lines"
0003763.png,"Humanoid character, pale skin, bald head, wearing green underwear, walking in side profile"
0003764.png,"Wall tile, pale lavender and white square block with simple faint panel borders"
0003765.png,"Man, brown beard, red bandana, white sleeveless shirt, grey pants, walking in profile"
0003766.png,"Wall block, bright green and dark teal square with an inner geometric frame"
0003767.png,"Humanoid character, brown skin, bald head, wearing green underwear, walking in side profile"
0003768.png,"Man, brown hair, blue sleeveless shirt, dark pants, running left with motion lines"
0003769.png,"Man, brown beard, red bandana, white sleeveless shirt, grey pants, walking to left"
0003770.png,"Square block, dark grey metal, consisting of nested square borders with bottom shadow"
0003771.png,"Wall block, bright green and dark teal square with a central dark pattern"
0003772.png,"Metal projectile, dark grey, pointed conical head attached to a ribbed cylindrical body"
0003773.png,"Woman, long bright yellow hair, grey sleeveless shirt, green pants, standing facing forward"
0003774.png,Scepter with a red and yellow checkered diagonal haft and a red jeweled head
0003775.png,Turret platform featuring a grey mechanical gun mounted on a smooth blue semi-circular base
0003776.png,"Humanoid character with peach skin, bald head, and green shorts, shown from the side"
0003777.png,Robotic claw with a green and black checkered metal arm and open pincer tip
0003778.png,"Monkey character made of brown fur, wearing a yellow collar and green waist wrap"
0003779.png,"Double doors in isometric view, colored grey with dark frames and small windows"
0003780.png,"Nurse character with bright pink hair, a white shirt, and a green skirt"
0003781.png,Fiery ring with a solid white circular center and an orange burning outer border
0003782.png,"Tropical plant featuring large green leaves with dark outlines, clustered together in a bunch"
0003783.png,"Character viewed from behind, featuring bright yellow hair, a grey shirt, and green pants"
0003784.png,Golden mechanical clamp with a curved horseshoe shape and black outlined edges
0003785.png,Floor tile consisting of a grey square with a decorative gold and brown border
0003786.png,"Humanoid warrior with peach skin, a red mohawk, and green shorts, extending one arm"
0003787.png,"Humanoid character with peach skin, a red mohawk, and green shorts, standing forward"
0003788.png,Wooden bed with a light pink blanket and thin vertical posts on both sides
0003789.png,"Futuristic padlock colored green and black, featuring a circular loop and a rectangular base"
0003790.png,Wall panel consisting of dark blue and teal squares divided by thin light lines
0003791.png,Cobblestone tile featuring irregular teal stone blocks framed by a striped border pattern
0003792.png,"Crouching boy with brown hair, wearing a red shirt and dark blue pants"
0003793.png,"Salami sausage with a brown outer casing, sliced to reveal a pink marbled interior"
0003794.png,"Small humanoid, tan skin, red headband, green loincloth, simple black outline"
0003795.png,"Battleaxe, two golden blades, brown wooden handle, gray binding in the center"
0003796.png,"Heavy arrowhead, large golden metallic point, brown base, small green detail"
0003797.png,"Rapier, long thin gray blade, golden and purple cross-guard, simple black hilt"
0003798.png,"Knight, silver chainmail, plate armor, red boots, black sword hanging at side"
0003799.png,"Sharp cone, bright yellow color, thick black outline, pointed tip, shaded surface"
0003800.png,"Arrow, gray pointed tip, brown wooden shaft, gray fletching at the end"
0003801.png,"Tiny creature, tan body, holding staff, red potion bottle floating above head"
0003802.png,"Mechanical device, silver and light blue metal, horseshoe shape with black cross"
0003803.png,"Small humanoid, brown skin, dark eyes, wearing a green belt, simple stance"
0003804.png,"Boulders, cluster of smooth brown stones, dark gray outlines, varied sizes, stacked"
0003805.png,"Nurse, pink hair, white hat with green cross, teal and white uniform"
0003806.png,"Cloaked figure, dark blue hooded robe, tan face, simple black boots visible"
0003807.png,"Robot, dark purple metallic frame, red glowing eye, thin limbs, walking pose"
0003808.png,"Warrior, purple hair, silver shield, wooden spear, brown cloak, green and tan armor"
0003809.png,"Mechanical device, dark blue metal, horseshoe shape, black cross, white glowing center"
0003810.png,"Human character, blonde hair, gray shirt, green pants, standing straight, facing forward"
0003811.png,"Human character, blonde hair, gray shirt, green pants, walking profile view, moving right"
0003812.png,"Hovering drone, silver spherical body, blue top light, yellow and red thruster flames"
0003813.png,"Human warrior, blonde hair, gray shirt, green pants, running right, orange armor"
0003814.png,Brown bear viewed from behind with rounded ears and a stout fuzzy body
0003815.png,Broad green sword featuring a brown wooden hilt and floating brown debris fragments
0003816.png,Glowing cyan portal frame consisting of vertical bars and a central teal pathway
0003817.png,Blue crystalline cluster composed of jagged ice shards with small brown dirt particles
0003818.png,"Human character with short black hair, red shirt, blue pants, and peach skin"
0003819.png,Wooden staff topped with a glowing blue orb held by dark metal rings
0003820.png,Small wooden signpost positioned next to a drifting puff of white smoke
0003821.png,Open book displaying two aged parchment pages bound in a dark leather cover
0003822.png,Yellow triangular arrow pointing right with a thick black outline and shaded edge
0003823.png,"Golden coin with a bright yellow center, circular ridges, and a dark outline"
0003824.png,Golden scepter featuring a large red gemstone tip and a silver metallic handle
0003825.png,Armored knight wearing silver plate mail with a red emblem on the chest
0003826.png,"Standing boy with black hair, wearing a red shirt and blue pants"
0003827.png,"Stone tile, teal square with a dark green border and diagonal inner patterns"
0003828.png,"Stone wall fragment, grey and purple stone blocks with vertical dark grout lines"
0003829.png,Wooden fence post with two horizontal rails and black metal hinges
0003830.png,"Thick wooden ring holding a large, glowing purple sphere or rounded gemstone"
0003831.png,"Parchment paper, aged beige sheet with jagged edges and faint horizontal writing marks"
0003832.png,"Sword featuring a grey metal blade, a gold crossguard and brown wooden handle"
0003833.png,Heart colored bright red with a black outline and a pink highlight spot
0003834.png,"Stone block, purple and grey, layered steps forming a square tile"
0003835.png,"Larva, peach body, small black eye and green leaf on tail"
0003836.png,"Wooden crate, light brown planks, cube shape shown from an angle"
0003837.png,"Mushroom, brown cap with dark speckles and a thick white stalk"
0003838.png,"Metal grate, grey horizontal bars within a dark rectangular frame"
0003839.png,"Stone wall, grey rocks with white snow caps and icicle drips"
0003840.png,"Glass tiles, teal and light green translucent blocks with white highlights"
0003841.png,"Brown bear, standing on two legs, furry body with round ears"
0003842.png,"Pavement, teal stone bricks arranged in a random rectangular pattern"
0003843.png,"Spear, long wooden handle with a pointed silver blade and guard"
0003844.png,"Knight, blue metal armor, holding a round shield and wearing helmet"
0003845.png,"Parchment, yellowed square paper with rough edges and faint map markings"
0003846.png,"Shield, silver metal border surrounding a glowing red energy core"
0003847.png,"Blade, silver metallic edge with dark grey notches and vertical orientation"
0003848.png,"Door, vertical brown wood planks with grey hinges and round knob"
0003849.png,"Slug, brown fleshy body with a small green and yellow spot"
0003850.png,"Amulet, golden frame surrounding a white gem with black outlines"
0003851.png,"Chestplate, silver plate armor with muscular detailing and heavy shoulder guards"
0003852.png,"Fabric, light pink cloth with a darker border and folded appearance"
0003853.png,"Chair, brown wood with a tall backrest and simple seat design"
0003854.png,Wooden staff with a curved brown handle and a round red crystal top
0003855.png,Wall tile made of metallic grey and purple plates with dark rectangular borders
0003856.png,Egg-shaped gemstone featuring a white center and light blue crystal shards on sides
0003857.png,Small peach-colored humanoid with large black eyes wearing a green diaper
0003858.png,Boy with brown hair wearing a red short-sleeved shirt and blue pants
0003859.png,"Brown furry creature with large white eyes, black nose, and green shorts"
0003860.png,Pointed metal projectile consisting of a dark grey base and light grey tip
0003861.png,"Heavy broadsword with a thick blue blade, silver guard, and brown hilt"
0003862.png,Double vertical portrait of a bearded man wearing a blue turban on black
0003863.png,Wooden club with a round red head displayed inside a square frame
0003864.png,Square green tile glowing inside a frame of white and blue light
0003865.png,Patch of several small mushrooms with tan stems and round brown caps
0003866.png,Signpost made of wood with a dark brown oval board and brown pole
0003867.png,Character wearing a red Santa outfit with white trim and yellow belt buckle
0003868.png,Staff made of metal with a grey shaft tipped with a red orb
0003869.png,Eye featuring a glowing orange center surrounded by jagged dark red fiery edges
0003870.png,Figure wearing a dark green hooded cloak and simple brown boots with hidden face
0003871.png,Bow and arrow featuring a light blue frame and a dark blue shaft
0003872.png,Person with brown hair wearing a blue shirt and dark grey trousers
0003873.png,Bottle containing a bubbly purple liquid with a grey stopper at the top
0003874.png,"Humanoid figure, peach skin, bald head, black eyes, wearing small green trunks"
0003875.png,"Male warrior, brown skin, red and white armor, carrying a hammer on back"
0003876.png,"Cabbage, layered round green leaves with light green highlights and dark outlines"
0003877.png,"Worm creature, pale pink body, black eye, and a single green segment"
0003878.png,"Female character, long yellow hair, tan skin, wearing grey and green outfit"
0003879.png,"Crouching boy, dark hair, red shirt, blue pants, facing right with hands out"
0003880.png,"Square crate, gold and yellow face, thick dark brown and black outer border"
0003881.png,"Running man, brown beard, red headband, white tank top, and grey trousers"
0003882.png,"Metal shield, grey frame, bright pink glowing center, and brown side handles"
0003883.png,"Wall segment, purple and grey stone blocks with vertical dark cracks and highlights"
0003884.png,"Stone wall, dark blue and teal blocks with light blue horizontal mortar lines"
0003885.png,a pixel art sprite
0003886.png,a red and yellow line with a white background
0003887.png,"Tree, gnarled grey wood with long green willow branches hanging from curved limbs"
0003888.png,"Creature, brown humanoid shape with black eyes and a yellow and green belt"
0003889.png,"Explosion, fiery with bright yellow core, dark red flames, and flying brown debris"
0003890.png,"Container, yellow metal with vertical slats and dark brown trim top and bottom"
0003891.png,"Staff, jagged yellow metal with brown wooden grip and floating gold magic shards"
0003892.png,"Wall section, stone brick with muted purple and grey tones and dark mortar lines"
0003893.png,"Door panel, narrow brown wood with grey metal frame and dark vertical shadow details"
0003894.png,"Wall tile, light purple and gray stone with vertical and horizontal divisions"
0003895.png,"Stone wall tile, dark blue and teal blocks with a diagonal shadowed segment"
0003896.png,"Brick floor tile, teal and dark green rectangular blocks arranged in diagonal rows"
0003897.png,"Alarm clock, tan and bronze metal with two top bells and round face"
0003898.png,"Energy blast, bright orange and white core surrounded by dark red jagged fragments"
0003899.png,"Magic fire spark, glowing yellow center with dark red pointed edges and sparks"
0003900.png,"Gold amulet, horseshoe shaped yellow metal with a dark cross at the top"
0003901.png,"Dark wall tile, navy blue surface with teal diagonal lines and corner highlights"
0003902.png,"Human male character, seen from behind with brown hair, blue vest and pants"
0003903.png,"Stone wall tile, light teal flat surface framed by dark teal border lines"
0003904.png,"Cabbage head, light green and olive leafy vegetable with dark outlines and layers"
0003905.png,"Bread loaf, brown baked crust with a cream"
0003906.png,"Clasp, green and yellow mechanical device with black rectangular elements on either side"
0003907.png,"Figure, red armored soldier with metallic boots, tan skin, and short brown hair"
0003908.png,a yellow arrow icon
0003909.png,a purple and brown square with a white background
0003910.png,a white and green background with squares
0003911.png,"Ring, gold with a red gemstone inside a wooden frame and grey backdrop"
0003912.png,"Character, female with long blonde hair wearing a grey shirt and yellow trousers"
0003913.png,"Tile, stone floor with green borders and dark blue cracked masonry patterns"
0003914.png,"Explosion, bright yellow center surrounded by jagged dark red and brown fragments"
0003915.png,"Pipe junction, black metal T-shape with grey highlights and simple shading"
0003916.png,"Magical staff, wooden handle topped with a teal orb and purple crystals"
0003917.png,"Naginata, long wooden pole with a white blade and red ribbon"
0003918.png,"Burning crate, orange flames inside a dark block with splashing red liquid"
0003919.png,"Mechanical claw, pink and red metal arm ending in silver pincers"
0003920.png,"Bear, brown fur seen from behind in a walking pose with ears"
0003921.png,"Gingerbread men, two small brown figures with green details jumping in mid-air"
0003922.png,"Word ""RUN"", vertical jagged text in shades of dark orange and brown"
0003923.png,"Humanoid creature, pale skin, large head, and small green loincloth or belt"
0003924.png,"Warrior, male human wearing blue scale mail armor and brown boots"
0003925.png,"Stack of plates, white porcelain discs with tan shading and dark outlines"
0003926.png,"Bow and arrow, black composite bow with a single purple feathered arrow"
0003927.png,"Eye symbol, dark red diamond shape containing a glowing orange and yellow pupil"
0003928.png,"Yellow wedge, triangular shape pointing right with black borders and simple shading"
0003929.png,"Floor tile, blue square with a light border and dark purple side edges"
0003930.png,"Person, walking away in a yellow cap, grey shirt, and green pants"
0003931.png,"Energy blast, white circular core with sharp brown and red explosive rays"
0003932.png,"Floor tile, green square with a light border and blue corner accents"
0003933.png,"Floor tile, blue square with a light border and dark purple side edges"
0003934.png,"Gemstone, green translucent facets, black outline, vertical diamond shape with pointed ends"
0003935.png,"Ronin warrior, wide conical straw hat, white shirt, black trousers, long black sword"
0003936.png,"Sausage, curved brown meat, pinched ends, reddish highlights on a textured surface"
0003937.png,"Sword, white straight blade, black crossguard, black grip, simple horizontal orientation"
0003938.png,"Tiny person, brown skin, green shorts, black dot eyes, blocky limbs"
0003939.png,"Wall section, lavender and grey bricks, thin vertical purple stripe on right side"
0003940.png,"Fireplace, dark grey stone hearth, glowing orange and yellow embers inside the opening"
0003941.png,"Broadsword, thick grey blade, brown handle, floating brown debris, diagonal orientation"
0003942.png,"Nurse, pink hair, white cap with cross, blue and green dress, smiling face"
0003943.png,"Flowerpot, ornate gold base, thick green bush, small red flowers, top view"
0003944.png,"Small figure, brown skin, green waist cloth, gold band, closed eyes, rectangular body"
0003945.png,"Vertical block, dark blue surface, light teal vertical stripes, thin white border lines"
0003946.png,"Stone slab, horizontal grey rectangle, dark grey shaded top and bottom borders"
0003947.png,"Sailing ship, brown wooden hull, white triangular sails, diagonal perspective, tiny scale"
0003948.png,"Pale person, fair skin, green loincloth, bald head, black eyes, standing straight"
0003949.png,"Spear head, pointed orange metal tip, brown wooden base, small green circular gem"
0003950.png,"Square logo, white background, blue rounded border, stylized blue letter E shape"
0003951.png,"Tech block, dark blue panels, teal geometric patterns, thin white vertical and horizontal lines"
0003952.png,"Monolith, tall grey stone, vertical faceted sides, circular grey base at bottom"
0003953.png,"Staff, yellow ringed top, silver metallic shaft, green and brown handle at base"
0003954.png,"Open book with a dark grey cover, gold insignia, and yellowed paper pages"
0003955.png,Wall section with dark blue and teal blocks framed by white border lines
0003956.png,Golden candelabra with multiple white candles on top and a round base
0003957.png,Square stone tile with a pale lavender marbled surface and thin dark cracks
0003958.png,Hooded figure wearing a dark green cloak and hood with a black face
0003959.png,"Stone well with a gray base, brown wooden beams, and a blue bucket"
0003960.png,Mysterious character wearing a vibrant red hooded robe and showing a tan face
0003961.png,"Humanoid character viewed from behind with blonde hair, gray shirt, and green pants"
0003962.png,"Shirtless character with tan skin, short black hair, and bright green shorts"
0003963.png,"Humanoid figure with long blonde hair, gray shirt, green pants, and black boots"
0003964.png,Tall stone pillar composed of dark brown and black bricks with highlighted edges
0003965.png,Square floor tile with a light
0003966.png,"Figure, hooded rogue wearing a dark green cloak and boots facing right"
0003967.png,"Boy, small with brown hair wearing a red shirt and blue pants"
0003968.png,"Buckle, silver metal with blue highlights and a circular center with black outlines"
0003969.png,"Orb, glowing energy with a white core and jagged orange and yellow edges"
0003970.png,"Character, side profile with blonde hair wearing a grey shirt and yellow trousers"
0003971.png,"Gate, narrow grey metal with vertical bars and a black floor base"
0003972.png,"Arrow, directional sign with a brown wooden base and a golden pointed tip"
0003973.png,a pixel with a pixel in the middle
0003974.png,Word SHEET in orange capital letters with a thick dark brown outline
0003975.png,Hooded figure wearing dark green robes with a shadowed face and brown shoes
0003976.png,"Two small humanoid figures wearing red and white outfits, one with black belt"
0003977.png,Square frame with light blue and green borders and a flat green interior
0003978.png,Glass bottle filled with layered purple and blue liquid with a grey neck
0003979.png,Two portraits of a man with orange skin and brown hair on black
0003980.png,"Walking person with pink hair, white shirt, green shorts, and green shoes"
0003981.png,Yellow ear of corn inside light green husks inside a thin white frame
0003982.png,Curved trail of dark red splattered liquid with thick blobs and scattered droplets
0003983.png,Dark grey inkwell holding a beige feather quill pen beside a brown bottle
0003984.png,"Short sword featuring a grey blade, a golden guard, and a brown handle"
0003985.png,Set of six green mechanical hands shown in various pointing and gripping gestures
0003986.png,a pixel sword
0003987.png,"Parchment square, beige paper with thin, broken borders of light and dark brown"
0003988.png,"Recurve bow, brown notched wood with a grey vertical string and darker grip"
0003989.png,"Magic sword, dark red hilt, grey blade with bright pink glowing core and accents"
0003990.png,"Humanoid figure, beige skin, bald head with red mark, and green cloth wrap"
0003991.png,"Drill head, dark grey metallic point with a single glowing green circular light"
0003992.png,"Jumping man, black hair, red shirt, blue pants, with arms raised and bent"
0003993.png,"Fireball blast, glowing yellow center surrounded by orange and dark red circular ripples"
0003994.png,"Knight wearing white and red plated armor, black headband, and dark trousers"
0003995.png,"Warrior wearing blue chainmail armor, blue gauntlets, and dark blue trousers"
0003996.png,Skeleton key with a four-holed bow and a blue-tinged metallic finish
0003997.png,"Brown monster with two white eyes, black pupils, and a green belt"
0003998.png,Square stone tile with a dark grey surface and a thin black border
0003999.png,Ronin wearing a wide straw conical hat and carrying a long dark sword
0004000.png,Wooden table with a rectangular brown surface and two sturdy black legs
0004001.png,Square green floor tile framed by a dark blue border and white corners
0004002.png,Small brown creature with a single white eye and a green bottom half
0004003.png,"Warrior wearing red chainmail armor, red boots, and dark trousers with brown hair"
0004004.png,Rectangular stone block with a dark grey surface and a light top edge
0004005.png,"Muscular man wearing blue armor, white chest plate, carrying a hammer on his shoulder"
0004006.png,Tiny bald man wearing a small green loincloth and standing in place
0004007.png,Nurse with bright pink hair wearing a white uniform and a green skirt
0004008.png,Dark purple robotic creature with a single red eye and elongated limbs
0004009.png,"Warrior wearing red scale armor, black belt, and dark pants with brown hair"
0004010.png,"Muscular man wearing blue chainmail armor, blue armbands, and dark blue pants"
0004011.png,"Metal barrel with a cylindrical shape, silver reflective surface, and dark rims"
0004012.png,"Large turnip with a white base, purple top, and green leafy stems"
0004013.png,Silver necklace featuring a circular ring and three hanging white feather charms
0004014.png,Brown leather book featuring a faint skull emblem and a metallic clasp
0004015.png,"Brown organic shape, slug-like, with green and yellow spots on one end"
0004016.png,"Stone wall corner, grey and purple shades, with a white border framework"
0004017.png,"Stone wall section, grey bricks with dark mortar and a white border"
0004018.png,"Fireball explosion, glowing orange core surrounded by dark red and black flames"
0004019.png,"Wooden door, light brown planks with a dark window and gold handle"
0004020.png,"Battle axe, double-headed grey metal blades on a brown wooden handle with bloodstains"
0004021.png,"Cloaked figure, black robe with orange lining, facing towards the left"
0004022.png,"Stone wall panel, grey and purple stone blocks with a thin white outline"
0004023.png,"Mechanical claw, golden yellow metal with two prongs and a segmented arm"
0004024.png,"Futuristic floor tile, dark blue and teal panels within a white border"
0004025.png,"Wall tile, light purple stone blocks outlined by dark lines and white frame"
0004026.png,"Two small tan creatures, with red heads and green limbs, leaping forward"
0004027.png,"Humanoid baby creature, pale peach skin, wearing a bright green loincloth diaper"
0004028.png,"Monster silhouette, dark brown with a white eye, standing upright facing left"
0004029.png,"Text reading 'WALK', white capital letters outlined heavily in thick black"
0004030.png,"Human boy character, brown hair, wearing a red shirt and blue pants"
0004031.png,"Miniature map graphic, green brick platform, brown path, and tiny green character"
0004032.png,"Humanoid creature, pale skin, red stripe on head, wearing a green loincloth"
0004033.png,"Magical orb, circular glass container filled with swirling purple, blue, white liquid"
0004034.png,"Brick floor tile, diagonal teal and blue stones framed by white lines"
0004035.png,"Humanoid character with bright yellow hair, grey shirt, orange arms, and green pants"
0004036.png,Horseshoe-shaped device in gold with a black cross emblem and black accents
0004037.png,"Humanoid character with yellow hair, grey shirt, and green pants, shown in profile"
0004038.png,"Industrial machine in grey with a cooling fan, antenna, and green indicator light"
0004039.png,"Green character holding a staff above a white skull and text ""x24"""
0004040.png,Rectangular wall panel in dark brown with dark horizontal borders at top and bottom
0004041.png,Pickaxe with a shiny blue crystalline blade and a curved brown wooden handle
0004042.png,"Humanoid character with yellow hair, grey shirt, orange arms, and green pants"
0004043.png,"Glass bottle filled with layered liquid, bright yellow on top, dark brown below"
0004044.png,Shield with a glowing green central emblem and brown side attachments
0004045.png,"Medicine capsule in white and grey, tilted diagonally with a thick black outline"
0004046.png,Square tile in light blue with a dark brown top border and white frame
0004047.png,"Bear character in brown fur walking on two legs, facing to the left"
0004048.png,"Triangular cone in bright yellow with a thick black outline, pointing right"
0004049.png,Wall block in dark blue with geometric patterns resembling a staircase or grid
0004050.png,Humanoid figure in brown skin wearing a yellow belt and green shorts
0004051.png,"Test tube containing red liquid, sealed with a brown cork stopper at top"
0004052.png,Ore rock in dark grey speckled with shiny light blue mineral deposits
0004053.png,Horseshoe-shaped device in green with a black cross emblem and black accents
0004054.png,Battle axe with two textured grey blades and a long brown handle
0004055.png,Metal double doors. Isometric gray panels with small glass windows and black frames
0004056.png,Fiery explosion. Circular orange and yellow blast with white core and jagged edges
0004057.png,"Sitting human. Dark hair, red shirt, blue pants, viewed from a side-profile crouching position"
0004058.png,Wooden plank. Vertical rectangular timber board with brown grain and light tan surfaces
0004059.png,"Kneeling human. Red shirt, blue pants, dark hair, holding a small pointed blue object"
0004060.png,Brown bear. Back view of a furry creature with rounded ears and a tail
0004061.png,Flying humanoids. Two small beige figures with green accents and tiny simplified limbs
0004062.png,"Double-headed axe. Red blades, wooden handle, silver accents with scattered red debris"
0004063.png,Light grey metal cabinet featuring a small black cross and a grey handle
0004064.png,"Hunched creature. Purple skin, large eyes, gaping mouth, wearing a tattered grass skirt"
0004065.png,"Wooden shortbow. Brown curved frame, white diagonal string, and several floating brown fragments"
0004066.png,Armored knight. Silver helmet
0004067.png,"Futuristic tile, dark blue square with glowing teal grid lines and corner accents"
0004068.png,"Interface box, light blue square with a thin dark blue double lined border"
0004069.png,a pixel sword with a blue and brown handle
0004070.png,a yellow arrow icon
0004071.png,a pixeled icon of a book
