path,text
001501.png,"Four animal paw prints in white, arranged evenly in a two-by-two square"
001502.png,"Four bird tracks in white, each showing three distinct claws, in two rows"
001503.png,"Two hanging arrow pendants in white, each with a top ring and barb"
001504.png,"A tree stump in white, featuring a hollow top and stubby bark projections"
001505.png,"A slender tree trunk in white, with a flared base and tiny branches"
001506.png,"A tall thin tree trunk in white, showing alternating side notches and roots"
001507.png,"A cave ceiling section in white, with jagged rock textures and hanging stalactites"
001508.png,"A cavern roof border in white, displaying multiple pointed stalactites hanging straight down"
001509.png,"A rocky cave overhang in white, featuring short hanging stalactites along the ceiling"
001510.png,"A hooded traveler in white, wearing a rounded cowl, dark face, and tunic"
001511.png,"A stout dwarven man in white, wearing a brimmed hat, mustache, and boots"
001512.png,"A pointed ghost in white, with dark eye holes and a trailing tail"
001513.png,"A floating phantom in white, showing a skull face, open mouth, and tail"
001514.png,"A hairy ape monster in white, with broad shoulders, eyes, and short legs"
001515.png,"A skeleton figure in white, showing a skull, ribcage, outstretched arms, and pelvis"
001516.png,"A blocky golem in white, featuring a rectangular head, thick arms, and legs"
001517.png,"A mechanical warrior in white, displaying armored shoulders, a visor, and sturdy legs"
001518.png,"A short sword in white, angled diagonally with an outlined blade and hilt"
001519.png,"A broad dagger in white, angled diagonally with a wide blade and pommel"
001520.png,"A straight longsword in white, angled diagonally with a distinct crossguard and grip"
001561.png,"Cow, white, facing right with short horns, snout, four legs, and a tail"
001562.png,"Horse, white, facing right with pointed ears, upright mane, snout, and a tail"
001563.png,"Pig, white, facing right with pointed ears, blunt snout, and a raised tail"
001564.png,"Cat, white, sitting facing forward with pointed ears, face features, and raised tail"
001565.png,"Dog, white, facing right with perked ears, pointed snout, legs, and raised tail"
001566.png,"Sword, white, tilted diagonally with a straight blade, decorative crossguard, and round pommel"
001567.png,"Broadsword, white, tilted diagonally with a wide blade, sturdy crossguard, and square pommel"
001568.png,"Sword, white, tilted diagonally with a straight tapered blade, simple crossguard, and pommel"
001569.png,"Rapier, white, tilted diagonally with a slender blade, spiked angled crossguard, and pommel"
001570.png,"Sword, white, tilted diagonally with a straight blade, curved crossguard, and pommel"
001571.png,"Warhammer, white, tilted diagonally with a rectangular heavy head on a segmented shaft"
001572.png,"Polearm, white, tilted diagonally with a circular bladed ring head on a shaft"
001573.png,"Battleaxe, white, tilted diagonally with a double-crescent axe blade on a shaft"
001574.png,"Halberd, white, tilted diagonally with a spear tip, curved axe blade, and shaft"
001575.png,"Poleaxe, white, tilted diagonally with a spearhead, two side axe blades, and shaft"
001576.png,"Axe, white, tilted diagonally with a notched single-edged blade on a long shaft"
001577.png,"Necklace, white, beaded teardrop chain with a square cross pendant at the bottom"
001578.png,"Necklace, white, beaded tapered chain with a small rounded pendant at the bottom"
001579.png,"Necklace, white, rounded collar chain with a central hollow ring-shaped pendant"
001580.png,"Necklace, white, oval chain with a hanging rectangular buckle-shaped pendant at the bottom"
001541.png,Storefront facade in black and white with a plain upper wall and double doors
001542.png,Building entrance in black and white with a blank upper section and open dark doorway
001543.png,Service counter in black and white featuring an upper canopy and two divided windows
001544.png,Service counter in black and white featuring an upper canopy and wide open window
001545.png,Two-story storefront in black and white with an upper sign and lower double doors
001546.png,Building exterior in black and white with an awning and single door with handle
001547.png,Room alcove in black and white showing a small framed box or safe inside
001548.png,Wooden signpost in black and white with a carved horizontal board on one post
001549.png,Wooden signpost in black and white with a square signboard on a central post
001550.png,Large bulletin board in black and white mounted horizontally on two vertical support posts
001551.png,Fabric banner in black and white stretched horizontally between two tall vertical support poles
001552.png,"Round cartoon creature in white with ball ears, standing and peeking from the bottom"
001553.png,"Round cartoon creature in white with ball ears, smiling face, and small resting feet"
001554.png,"Round cartoon creature in white with ball ears and smiling face, walking on two feet"
001555.png,"Round cartoon creature in white leaping with outstretched limbs, ball ears, and smiling face"
001556.png,"Round cartoon creature in white with ball ears, raised hands, and a smiling face"
001557.png,Round cartoon creature in white peeking into view from the lower edge and corner
001558.png,"Blocky humanoid robot in white standing forward with rectangular head, arms, and two legs"
001559.png,"Duck in white swimming facing right, showing an open beak, eye, and curved wing"
001560.png,Duck in white facing right with an eggshell cap perched on its round head
001581.png,"Bread slice and rectangular loaf, rendered in white outlines with rounded edges"
001582.png,"Chandelier, white hanging light fixture with central stem and horizontal candle brackets"
001583.png,"Standing mirror, arched white frame on two legs displaying a diagonal reflection streak"
001584.png,"Stool, white rounded seat supported by two legs and a horizontal crossbar"
001585.png,"Blackboard, large white rectangular board mounted on a stand with two thick legs"
001586.png,"Counter, white L-shaped border with horizontal surface and a left support leg"
001587.png,"Wall panel, white horizontal stripes across the top and bottom of a rectangle"
001588.png,"Bed, white single bed with tall left headboard, pillow, and patterned mattress trim"
001589.png,"Bed, white single bed with left headboard, pillow, patterned blanket, and two legs"
001590.png,"Crib, white bed frame with corner posts, low headboard, and checkered lower trim"
001591.png,"Fireplace, white brick chimney above an open hearth with a zigzag fire grate"
001592.png,"Printer, white desktop machine with sheet of paper feeding through the top slot"
001593.png,"Toilet, white oval basin with a seat rim and curved pedestal base"
001594.png,"Dresser, white wooden cabinet with two upper drawers and one wide lower drawer"
001595.png,"Bookshelf, white wooden cabinet featuring four square upper cubbies and a bottom drawer"
001596.png,"Nightstand, white small bedside table featuring a single drawer over two open legs"
001597.png,"Framed picture, white hanging wall frame displaying a simple landscape silhouette inside"
001598.png,"Wall clock, white hanging frame containing a round clock face with dark center"
001599.png,"Doorframe, simple white rectangular archway outline representing an open doorway"
001600.png,"Flag, white rectangular banner waving to the right from a vertical flagpole"
001601.png,"Winged monster, white, with a round body, small wings, arms, and two feet"
001602.png,"Winged monster, white, with a round body, upright wings, and one raised foot"
001603.png,"Winged monster, white, stepping forward with separated feet and tall upright wings"
001604.png,"Winged monster, white, jumping with outstretched arms, spread feet, and high wings"
001605.png,"Winged monster, white, standing with raised arms, tall wings, and small feet"
001606.png,"Monster head, white, peeking from the bottom edge, showing eyes and tall horns"
001607.png,"Golem outline, white, featuring a rounded head, broad shoulders, and hanging arms"
001608.png,"Octopus, white, featuring a bulbous head, two eyes, and several curling tentacles"
001609.png,"Bat, white, flying forward with outspread scalloped wings and small pointed ears"
001610.png,"Ghost, white, floating body with a rounded head, dark eyes, and wavy hem"
001611.png,"Snake, white, coiled body facing left with an open mouth and pointed tail"
001612.png,"Monster head, white, with a curved horn, open jaw, and sharp teeth"
001613.png,"Bear, white, front-facing bust showing rounded ears, facial features, and broad shoulders"
001614.png,"Rat, white, crawling sideways with a long curved tail, snout, and four paws"
001615.png,"Sword, white, diagonal double-edged blade with a central fuller, crossguard, and pommel"
001616.png,"Broadsword, white, diagonal wide blade with a hollow center, crossguard, and rounded pommel"
001617.png,"Dagger, white, diagonal solid blade with a notched crossguard and thick hilt"
001618.png,"Sword, white, diagonal pointed blade with a central groove, straight crossguard, and pommel"
001619.png,"Longsword, white, diagonal blade with a central fuller, barbed crossguard, and grip"
001620.png,"Magic staff, white, diagonal slender shaft topped with a square frame enclosing a gem"
001641.png,An arched fireplace or stove with a curved white hood and inner opening
001642.png,"A minimalist chair seen from the side, featuring a white backrest and angular frame"
001643.png,A vertical capsule or canister with rounded white ends and a solid center band
001644.png,"A high-backed armchair or throne with white armrests, backrest, and a thick base"
001645.png,"A bed or bench featuring a white rounded frame, mattress, and two legs"
001646.png,A rectangular table or desk with a flat white frame and two straight legs
001647.png,Two vertical parallel bars drawn in white along the left and right edges
001648.png,A waving flag mounted on a white vertical pole extending to the left
001649.png,"A smiling alien creature with white skin, two antennae, and a round body"
001650.png,"A round alien creature with white body, two antennae, stubby arms, and legs"
001651.png,"A jumping alien creature with white body, outstretched antennae, tiny hands, and feet"
001652.png,"A leaping alien creature with white body, splayed antennae, and kicked-out limbs"
001653.png,"A white alien creature raising both arms, featuring two antennae and smiling face"
001654.png,A white alien head with two antennae peeking up from the lower edge
001655.png,"A humanoid robot figure with white body, broad shoulders, and square head visor"
001656.png,"A muscular humanoid figure with white skin, broad shoulders, and dark eye sockets"
001657.png,"A wizard character wearing a white pointed conical hat, robes, and collar"
001658.png,An astronaut or deep-sea diver wearing a white helmet with a rectangular visor
001659.png,"A humanoid robot with a white rectangular head, blocky torso, and short legs"
001660.png,A blocky character or robot wearing a white dome helmet and horizontal belt
001621.png,"White battleaxe with curved double blades, spikes, and a diagonal handle"
001622.png,"White spear with a pointed tip, crossbar, and triangular blade on a diagonal shaft"
001623.png,"White battleaxe with a single notched blade, rear spike, and a diagonal shaft"
001624.png,White hatchet with a single curved wedge blade on a short diagonal handle
001625.png,White double-headed battleaxe with two broad rectangular blades on a diagonal handle
001626.png,White necklace with an oval beaded chain and a hanging cross pendant
001627.png,White necklace with an oval chain and a hollow square ring pendant
001628.png,White necklace with a beaded chain and an open square locket pendant
001629.png,White necklace with a beaded chain and a tied ribbon bow pendant
001630.png,"White bed seen from above, showing four corner posts and two top pillows"
001631.png,"White square table viewed from above, flanked by four rectangular chairs on each side"
001632.png,White arched doorway framing a closed door marked with
001661.png,"Soldier, a white humanoid character facing forward wearing a peaked military cap or beret"
001662.png,"Woman, a white female bust with long flowing hair framing a simplified face"
001663.png,"Sword, a white diagonal blade pointing up-right with a thin hilt and guard"
001664.png,"Broadsword, a white diagonal weapon with a thick segmented blade and prominent crossguard"
001665.png,"Sword, a white diagonal bladed weapon with a slender blade and distinct crossguard"
001666.png,"Sword, a white diagonally oriented blade with a barbed crossguard and pointed tip"
001667.png,"Sword, a white diagonal weapon with a wide blade and a cross-shaped guard"
001668.png,"Pistol, a white semi-automatic handgun facing right with a square slide and grip"
001669.png,"Laser gun, a white side-view firearm with an angled grip and wide nozzle"
001670.png,"Shotgun, a white sawed-off firearm facing right with a curved stock and barrel"
001671.png,"Submachine gun, a white firearm facing right with a rear stock and downward magazine"
001672.png,"Machine pistol, a white compact firearm with a vertical grip and short barrel"
001673.png,"Assault rifle, a white side-profile firearm with a long barrel, stock, and trigger"
001674.png,"Rocket launcher, a white tubular heavy firearm facing right with handles and sights"
001675.png,"Ammunition crate, an open white box filled with upright bullets along the top"
001676.png,"Bomb, a white spherical explosive with a curved burning fuse emitting a spark"
001677.png,"Dynamite, a white bundle of explosive sticks tied together with a burning fuse"
001678.png,"Canister, a white upright cylindrical flask or smoke grenade with a side lever"
001679.png,"Circular saw blade, a white toothed ring with eight evenly spaced outward spikes"
001680.png,"First aid kit, a white rectangular medical box with a cross symbol and handle"
001701.png,Garland of white hanging bunting flags strung along a curved line
001702.png,Cabinet with two white framed drawer sections and center rectangular handles
001703.png,"Human face with white rounded bowl-cut hair, two eyes, and small mouth"
001704.png,"Female face with white shoulder-length parted hair, two eyes, and mouth"
001705.png,Male head with white hair and a full thick beard covering jaw
001706.png,Balding male head with white side hair tufts and a rounded beard
001707.png,"Male head with short white hair, visible side ears, and facial features"
001708.png,Male head with wavy white hair and a prominent horizontal mustache
001709.png,Female head with white sweeping hair covering one side of the face
001710.png,Female head with voluminous wavy white hair framing both sides of face
001711.png,Sphere shape with solid white highlight and dithered shading along bottom edge
001712.png,Diamond shape with solid white top and checkered dithered shading on bottom
001713.png,Diagonal double arrow with white pointing ends and an oval center loop
001714.png,Diagonal arrow with thick white body pointing toward the upper-left corner
001715.png,Arrow cursor with hollow white outline pointing toward the upper-left corner
001716.png,"Diagonal arrow pointing up-left, outlined in white and overlapping a square frame"
001717.png,Mouse cursor arrow with solid white fill pointing toward upper-left corner
001718.png,"Heart with solid white fill, rounded upper lobes, and pointed bottom"
001719.png,Heart outline formed by a continuous white border around a black center
001720.png,Broken heart outline in white with a jagged crack down the center
001681.png,"Floor tile, concentric white square frames enclosing a black center with four white dots"
001682.png,"Floor tile, nested white square borders surrounding a black square with four white dots"
001683.png,"Lever switch, diagonal white handle resting in a slotted horizontal white base"
001684.png,"Lever switch, angled white handle rising diagonally to the right from a horizontal base"
001685.png,"Elevator doorway, thick white arched frame surrounding a dark entrance with a wall panel"
001686.png,"Vault door, white arched border enclosing a panel with a central latch and dots"
001687.png,"Shutter door, white arched outer frame containing four horizontal white panels and slats"
001688.png,"Shop counter, white corner border enclosing a small checkered cash register and shelf"
001689.png,"Wall shelves, white corner border containing four horizontal white slats on black"
001690.png,"Wall corner, thick white right-angled border running along the top and left edges"
001691.png,"Toilet, side profile in white showing a rectangular water tank, bowl, and base"
001781.png,Stone altar with a black cross symbol and a hollow base beneath
001782.png,Diagonal stone wall fragment with black rectangular cracks against a dark background
001783.png,Stone notice board with dark markings and textured blocks at the bottom
001784.png,Sloped white rock face descending rightward with fallen black and white rubble
001785.png,Curved white stone statue head resting inside a rounded basin structure
001786.png,White hanging curtain or wall drapery with a zig-zag fringed bottom edge
001787.png,White wall banner with a circular pendant medallion hanging beneath it
001788.png,White scalloped awning with a centered hanging anchor or hook below
001789.png,Vertical jagged white chain or lightning bolt centered on black
001790.png,White suit of armor or small mechanical figure standing centered alone
001791.png,White mounted deer antlers or horned animal skull facing directly forward
001792.png,Round white stone arch framing a circular medallion with an interior cross
001793.png,Pile of white rectangular bricks and scattered loose rubble pieces
001794.png,Cluster of white circular bubbles or round floating stones
001795.png,Mechanical wall fixture with two horizontal pipes extending to the right
001796.png,Iron portcullis gate with a square grid pattern above jagged spikes
001797.png,Rectangular white door with a small latch inside a framed entrance
001798.png,Square stone floor tile featuring an ornate geometric concentric maze pattern
001799.png,Wooden railing or shelving structure with two vertical posts and horizontal crossbeams
001800.png,Horizontal white and black striped window blinds enclosed within a square frame
001721.png,Heart emblem with a thick white outline and central square on a black field
001722.png,"Plus-shaped emblem outlined in white, containing four small white squares on a black field"
001723.png,Plus-shaped emblem outlined in white with three small squares and a modified bottom arm
001724.png,Plus-shaped emblem outlined in white with three small squares and a modified left arm
001725.png,Plus-shaped emblem outlined in white with two small squares and widened lower arms
001726.png,Plus-shaped emblem outlined in white with three small squares and a modified right arm
001727.png,Square frame with a hollow black center and patterned white notched edges
001728.png,"Square plaque with layered borders, featuring a central black cross on white"
001729.png,Stepped brick structure with white rectangular blocks rising diagonally toward the right
001730.png,Row of white rectangular brick pillars standing on a low base against black
001731.png,"Architectural wall section with a white border, dark upper panel, and two support pillars"
001732.png,Wall panel featuring a central
001741.png,"Bookshelf, white, featuring three horizontal shelves stacked with books within an arched frame"
001742.png,"Construction barricade, white, with two top warning lights and diagonal striped crossbars on legs"
001743.png,"Stacks of coins, white, showing two small adjoining piles of circular metal discs"
001744.png,"Descending ramp or staircase, white, framed by a vertical left pillar and horizontal floor"
001745.png,"Damaged doorway, white, featuring a cracked overhead beam, broken side pillars, and detached fragments"
001746.png,"Ruined brick wall, white, with a jagged stepped profile and small rectangular indentations"
001747.png,"Stone wall block, white, featuring a flat top border and several scattered square holes"
001748.png,"Ruined stone wall, white, with a jagged sloping outline and rectangular brick cutouts"
001749.png,"Torii gate, white, featuring a curved upper roof beam, horizontal crossbar, and two pillars"
001750.png,"Pagoda shrine gate, white, with two tiered curved lintels supported by two upright pillars"
001751.png,"Hanging signboard, white, suspended from an overhead lintel between two vertical wooden frame posts"
001752.png,"Diagonal energy projectile, white, shaped like a tapered diamond needle pointed at both ends"
001753.png,"Crescent blade slash, white, curving smoothly from the top left to a sharp point"
001754.png,"Triple claw slashes, white, consisting of three parallel diagonal jagged energy strikes"
001755.png,"Sparkle explosion, white, featuring a large central burst surrounded by scattered small glints"
001756.png,"Droplet or flame, white, with a hollow circular base and two small side embers"
001757.png,"Flying meteor, white, featuring an oval ring core trailing small scattered sparks downward"
001758.png,"Cross slash, white, forming an X shape made of two intersecting sharp diagonal beams"
001759.png,"Candle on a saucer, white, featuring an upright lit flame above an oval dish"
001760.png,"Skeleton key, white, oriented horizontally with a hollow square handle and notched blade teeth"
001761.png,"A horizontal white key with a rectangular hollow handle, long stem, and downward bit"
001762.png,"A horizontal white key with a spade-shaped hollow handle, straight shaft, and downward tooth"
001763.png,White bubbles composed of several hollow circular rings of different sizes on black
001764.png,White sparkles consisting of four-pointed and eight-pointed radiating stars scattered across black
001765.png,A target reticle with a central hollow square and ornate radiating white corners
001766.png,"A white human skull featuring hollow black eye sockets, nasal cavity, and teeth"
001767.png,"A solid white potion bottle with a narrow neck, flat rim, and wide base"
001768.png,An empty potion flask outlined in thick white with a hollow black interior
001769.png,A white outline potion flask partially filled with liquid at its rounded base
001770.png,A white potion flask filled almost completely with solid white liquid
001771.png,A circular directional pad with a black four-way cross centered in a white circle
001772.png,A circular directional pad with a white square highlighting the upper cross arm
001773.png,A circular directional pad with a white square highlighting the right cross arm
001774.png,A circular directional pad with a white square highlighting the bottom cross arm
001775.png,A circular directional pad with a white square highlighting the left cross arm
001776.png,A white square selection box outlined in black with small pointed corners
001777.png,A framed portal with a white archway over a segmented horizontal stone threshold
001778.png,A white arched cave entrance set above a row of rectangular stone blocks
001779.png,A square stone tile featuring a central hollow cross surrounded by white rectangular blocks
001780.png,A vertical ladder or track with two serrated white side rails on black
001801.png,"Arrow pointing upward, solid white with a triangular head and a wide straight shaft"
001802.png,"Greek cross in solid white, centered between four solid black square corners"
001803.png,Geometric pattern of four white inward-pointing wedges separated by a black diagonal cross
001804.png,Sprout emblem in white featuring three branching leaves above a curved cradle base
001805.png,Starburst pattern in white with eight radiating petals around a square hollow center
001806.png,Sparkle burst in white featuring a circular ring surrounded by small radiating specks
001807.png,Sparkle cluster composed of scattered white diamond and cross-shaped particles
001808.png,Magic ward pattern with a central hollow square framed by dots and corner blocks
001809.png,"Bone in solid white, positioned diagonally with double rounded knobs at each end"
001810.png,"Animal skull in solid white facing right, featuring a snout, teeth, and eye socket"
001811.png,"Human skull facing right, rendered in white with a hollow eye socket and teeth"
001481.png,"Spear, white diagonal shaft pointing up-right with barbed tip and square counterweight base"
001482.png,"Book, white rectangular cover with twin binding rings along left edge and central label"
001483.png,"Microscope, white angled body with viewing tube, focusing neck, and flat base platform"
001484.png,"Briefcase, white rectangular bag featuring a top carrying handle, central clasp, and feet"
001485.png,"Alarm clock, white boxy casing displaying digital numbers, top snooze button, and angled feet"
001486.png,"Ladder, two white vertical side rails connected by three thick horizontal climbing rungs"
001487.png,"Ladder, two white vertical side beams with staggered, alternating rungs climbing up the center"
001488.png,"Bar chart, four white vertical columns of decreasing height enclosed by bottom-left axes"
001489.png,"Bar graph, three white vertical columns of increasing height enclosed within a square frame"
001490.png,"Ventilation grille, white square outer frame enclosing four parallel horizontal slats"
001491.png,"Bookshelf, white square frame containing two horizontal shelves loaded"
001861.png,"Exclamation mark, solid white vertical stroke with a detached square dot below"
001862.png,"Speech bubble, white rounded square containing a centered black exclamation mark"
001863.png,"Question mark, white curved hook shape with a detached square dot below"
001864.png,"Speech bubble, white rounded square containing a centered black question mark"
001865.png,"Ring, thick white circular outline centered on a solid black square"
001866.png,"Cross mark, thick white diagonal letter X shape on a black background"
001867.png,"Square frame, white outline with rounded corners centered on a black background"
001868.png,"Crossed square, white square frame intersected by a bold diagonal cross"
001869.png,"Controller pad, four empty white circular rings arranged in a diamond cross pattern"
001870.png,"Controller pad, four diamond-arranged rings with a white dot inside the top ring"
001871.png,"Controller pad, four diamond-arranged rings with a white dot inside the right ring"
001872.png,"Controller pad, four diamond-arranged rings with a white dot inside the bottom ring"
001873.png,"Controller pad, four diamond-arranged rings with a white dot inside the left ring"
001874.png,"Framing box, large white central square bordered by intersecting black grid lines"
001875.png,"Arched doorway, white arch enclosing an inner vertical slab marked with a black cross"
001876.png,"Cross monument, small white upright cross mounted on a stepped rectangular base"
001877.png,"Open casket, rectangular white box frame with a cross extending upward from within"
001878.png,"Shelf rack, white square frame containing two horizontal bars holding vertical posts"
001879.png,"Gauge display, white rounded frame containing an inner horizontal zigzag line and dots"
001880.png,"Cauldron, white rounded pot with two side handles, small feet, and an overhead handle"
001841.png,Audio cassette tape with a rectangular top window and two circular reels below
001842.png,Castle wall corner piece with crenellated outer edges and checkered inner trim
001843.png,Castle wall horizontal piece with a crenellated top edge and checkered bottom trim
001844.png,Castle wall top-right corner with crenellated outer edges and checkered inner trim
001845.png,"Castle wall end cap with crenellations, a checkered band, and open right side"
001846.png,Castle wall section with crenellated top and bottom edges and checkered center
001847.png,Wall border tile forming a white C-shape opening to the right side
001848.png,Wall section tile with alternating horizontal black and white parallel stripes
001849.png,Curved wall segment forming a rounded white arch opening to the right
001850.png,Upward arrow pointing straight up in solid white on a black field
001851.png,Straight vertical pathway in solid white between two black vertical walls
001852.png,Dead-end pathway in solid white with a rounded base between black walls
001853.png,"Waterfall stream in white, dissolving into scattered spray pixels at the bottom"
001854.png,Curved pathway turning a rounded ninety-degree corner between black wall corners
001855.png,"T-junction pathway intersection in white, branching three ways between black walls"
001856.png,Right-angle pathway turning a sharp L-shaped corner between black walls
001857.png,"Three-way pathway corridor in white, branching left, right, and downward"
001858.png,"Potion flask with a round base, narrow neck, and flat white rim"
001859.png,"Potion flask with a bulbous body, tall neck, and cork stopper cap"
001860.png,"Round potion jar with small handles, a flat base, and cork stopper"
001881.png,"Text document window, monochrome white layout with title bar, rectangular data blocks, and zigzags"
001882.png,"Storefront counter, white horizontal frame with a checkered lower border against a black field"
001883.png,"Shop window display, white rectangular frame enclosing an inner pane with small tiered blocks"
001884.png,"Shop display window, white rectangular frame housing diagonal shelves with small geometric goods inside"
001885.png,"Vending machine front, white rectangular frame with small display compartments, buttons, and dispensing slot"
001886.png,"Wavy line, white curved serpentine stroke snaking diagonally across a solid black square"
001887.png,"Ventilation grille, white vertical slats over a bottom horizontal bar with square perforations"
001888.png,"Horizontal vent grille, pattern of alternating white and black straight horizontal bars"
001889.png,"Dual-screen console, white frame holding an upper horizontal screen and a larger lower screen"
001890.png,"Display panels, two stacked white rectangular frames centered on a solid black square"
001891.png,"Vertical zipper track, white notched column with a toothed border along the left edge"
001892.png,"Computer terminal screen, white rectangular frame displaying a central zigzag waveform between horizontal bars"
001893.png,"Vertical zipper track, white toothed border and notched column along the right edge"
001894.png,"Targeting reticle, white segmented circular ring with four inner notches on a black square"
001895.png,"Targeting crosshair, white segmented circle intersected by four rectangular directional ticks on cardinal axes"
001896.png,"Targeting crosshair, white dashed circle with four thick crosshair bars and a center square"
001897.png,"Targeting reticle, white ring of segmented arcs around an inner four-bar crosshair and center"
001898.png,"Circular targeting reticle, white outer circle enclosing four small dots around a central square"
001899.png,"Targeting crosshair, white dotted circular boundary surrounding an empty interior with a central dot"
001900.png,"Camera viewfinder, four white L-shaped corner brackets surrounding a central white square dot"
001821.png,"Rotating dial, white circular ring containing a white round knob at the top"
001822.png,"Rotating dial, white circular ring containing a white round knob on the right"
001823.png,"Rotating dial, white circular ring containing a white round knob at the bottom"
001824.png,"Rotating dial, white circular ring containing a white round knob on the left"
001825.png,"Square block, solid white square center surrounded by decorative white corner brackets on black"
001826.png,"Stone wall tile, patchwork pattern of white rectangular and square bricks against solid black"
001827.png,"Arched window panel, white border framing an arch with two vertical bars inside"
001828.png,"Arched window panel, white border framing an arch with a horizontal bar inside"
001829.png,"U-shaped chute, white vertical walls with checkered edges and a solid bottom bar"
001830.png,"Tunnel entrance, black arched passage framed by white brick patterns and jagged edges"
001831.png,"Mechanical panel, white dashed border surrounding an oval ring with a vertical central bar"
001832.png,"Brick wall, staggered white rectangular blocks with wavy mortar accents against solid black"
001833.png,"Mechanical panel, white dashed border surrounding a rectangular ring with a horizontal central bar"
001834.png,"Support pillar, white T-shaped beam with diagonal braces and a hollow base on black"
001835.png,"Gate structure, white horizontal top beam supported by two vertical pillars with a crossbar"
001836.png,"Platform border, white horizontal band above three diagonal stepped shapes on solid black"
001837.png,"Carved pillar, white vertical bars framing a central twisted rope pattern on black"
001838.png,"Crane hook, white chain link and mount holding a curved lifting hook on black"
001839.png,"Canister, white cylindrical container made of three stacked rounded segments on solid black"
001840.png,"Birthday cake, three white tiered rounded layers topped with a single lit candle on black"
001941.png,"Horizontal UI border, white dashed and solid stripes across a black square"
001942.png,"Corner UI frame, white right-angle border with dashed edge patterns inside black square"
001943.png,"Horizontal divider bar, white bent strip with a downward hook on the left"
001944.png,"Horizontal divider line, single thick white stripe centered across a black square"
001945.png,"Meter slider, vertical white capsule with zigzag core crossing a horizontal white bar"
001946.png,"Belt buckle, horizontal white strap interrupted by an octagonal buckle with checkered pattern"
001947.png,"Toggle switch, white rectangular capsule with a solid white block on the right"
001948.png,"Progress bar, horizontal white outline rectangle filled with a checkered pattern on left"
001949.png,"Square frame, thin nested white square outlines surrounding a black center"
001950.png,"Window frame, white beveled square border with thicker outer frame and black center"
001951.png,"Square display border, thick white outer rim enclosing a thin white square outline"
001952.png,"Computer mouse, white outline with central scroll wheel and button divider on black"
001953.png,"Computer mouse, white outline with left button highlighted in solid white"
001954.png,"Computer mouse, white outline with right button highlighted in solid white"
001955.png,"Game controller, white gamepad outline with directional pad, buttons, and top cord"
001956.png,"QR code, black square filled with scattered white square blocks in grid pattern"
001957.png,"Text scroll, white curled parchment sheet containing three horizontal lines of text"
001958.png,"Spreadsheet document, white rolled parchment page featuring a grid of white data cells"
001959.png,"Speech bubble, white dialogue balloon containing a black heart silhouette in the center"
001960.png,"Speech bubble, white dialogue balloon containing a stylized black skull silhouette"
001961.png,"Speech bubble, white balloon on black field with a central black cross"
001962.png,"Speech bubble, white balloon on black field displaying a black smiley face"
001963.png,"Blank tile, white square with black and white concentric square borders"
001964.png,"Button, white square framed in black containing a thick black cross"
001965.png,"Button, white square framed in black displaying a stylized black skull"
001966.png,"Die face, white square framed in black showing one central black pip"
001967.png,"Die face, white square framed in black showing two diagonal black pips"
001968.png,"Die face, white square framed in black showing three diagonal black pips"
001969.png,"Die face, white square framed in black showing four corner black pips"
001970.png,"Die face, white square framed in black showing five black pips"
001971.png,"Die face, white square framed in black showing six vertical black pips"
001972.png,"Box layout, central black square framed by four white rectangular edge tabs"
001973.png,"Path tile, black square traversed diagonally by a stepped white line"
001974.png,"Corridor tile, black square divided horizontally by parallel straight white stripe bands"
001975.png,"Dithered tile, black field bordered by white lines and textured corner triangle"
001976.png,"Corner tile, black square with white outer borders and textured diagonal shading"
001977.png,"Staircase tile, white stepped diagonal ramp ascending along framed black wall"
001978.png,"Cave archway, rounded black tunnel opening over a serrated white floor line"
001979.png,"Doorway, white closed door with knob framed inside white doorway posts"
001980.png,"Corner wall, black square outlined by white right-angled double border lines"
002001.png,Playing card with the number nine and a heart symbol outlined in white
002002.png,Playing card with the number ten and a heart symbol outlined in white
002003.png,Playing card with the letter J and a heart symbol outlined in white
002004.png,Playing card with the letter Q and a heart symbol outlined in white
002005.png,Playing card with the letter K and a heart symbol outlined in white
002006.png,"Meat shank, white bone-in roast with a cut circular face and protruding bone"
002007.png,"Cheese wedge, white triangular block showing multiple rectangular holes along the side"
002008.png,"Dollar currency sign, solid white letter S traversed by a vertical stroke"
002009.png,"Cent currency sign, solid white letter C bisected by a vertical line"
002010.png,"Audio speaker, white silhouette showing a rear box and flared front cone"
002011.png,"Audio speaker, white silhouette emitting two curved sound waves on the right"
002012.png,"Beamed musical notes, solid white eighth notes connected by a horizontal beam"
002013.png,"Trophy cup, solid white championship chalice with two curved side handles"
002014.png,"House silhouette, solid white dwelling with a pitched roof and central doorway"
002015.png,"Document file, white sheet with a folded top-right corner and internal markings"
002016.png,"User profile silhouette, solid white human bust with a head and shoulders"
002017.png,"User group, three white human silhouettes standing closely side by side"
002018.png,"Computer processor chip, white square circuit with protruding pins and hollow center"
002019.png,"Expand symbol, four solid white arrows pointing outward toward the four corners"
002020.png,"Minimize symbol, four solid white arrows pointing inward toward the center point"
001921.png,Six-sided die showing five white dots inside a square border on black
001922.png,Six-sided die showing six white dots inside a square border on black
001923.png,Square stone platform with a notched white border on a black background
001924.png,Skull and crossbones in white silhouette on a solid black background
001925.png,Horned animal skull in white silhouette on a solid black background
001926.png,Spiderweb with concentric square rings and radial strands on black
